t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;H2_stock;hy_th_fatal;Load;Defailance;Exces
7338;25633.33;5567.45;2471.38;0.0;3592.1;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;8.40505982e6;1208.0;8716.0;0.0;20164.06
7339;15133.33;4294.95;1906.52;3053.29;7500.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;8.40766859e6;1206.0;8908.0;0.0;3726.81
7340;6050.0;3474.8;1542.46;9428.29;841.26;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;8.40766859e6;1194.0;9026.0;0.0;0.0
7341;800.0;3584.46;1591.14;10143.36;0.0;2535.41;2700.0;0.0;0.0;0.0;0.0;0.0;8.40766859e6;1182.0;8511.0;0.0;0.0
7342;0.0;4105.33;1822.35;7160.52;0.0;2436.31;2700.0;0.0;0.0;0.0;0.0;0.0;8.40766859e6;1175.0;8364.0;0.0;0.0
7343;0.0;4425.17;1964.33;4294.27;0.0;978.5;2700.0;0.0;1200.0;0.0;0.0;0.0;8.40766859e6;1167.0;8568.0;0.0;0.0
7344;0.0;4591.94;2038.36;3143.1;0.0;1097.64;1500.0;0.0;1000.06;0.0;0.0;0.0;8.40766859e6;1149.0;8728.0;0.0;0.0
7345;0.0;4628.5;2054.58;1851.76;0.0;1451.92;499.94;0.0;0.0;0.0;0.0;0.0;8.40766859e6;1148.0;8135.0;0.0;0.0
7346;0.0;5003.16;2220.9;143.61;0.0;0.0;499.94;0.0;499.94;0.0;0.0;0.0;8.40766859e6;1144.0;7724.0;0.0;0.0
7347;0.0;5055.71;2244.22;143.61;0.0;122.07;0.0;0.0;-0.0;0.0;0.0;0.0;8.40766859e6;1144.0;7422.0;0.0;0.0
7348;0.0;5508.05;2445.02;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.40831473e6;1147.0;7030.0;0.0;923.06
7349;0.0;5725.08;2541.36;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.40923974e6;1151.0;6945.0;0.0;1321.44
7350;0.0;6024.35;2674.2;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.41018303e6;1167.0;7351.0;0.0;1347.56
7351;183.33;6686.87;2968.3;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.41134188e6;1206.0;8183.0;0.0;1655.5
7352;2733.33;7296.85;3239.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.41443255e6;1223.0;8854.0;0.0;4415.24
7353;10766.67;7397.37;3283.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.42297726e6;1225.0;9241.0;0.0;12206.72
7354;21466.67;7511.6;3334.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.43901961e6;1221.0;9395.0;0.0;22917.65
7355;30033.33;7682.94;3410.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.46117161e6;1222.0;9481.0;0.0;31645.72
7356;34950.0;7886.26;3500.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.48689029e6;1221.0;9596.0;0.0;36740.96
7357;37800.0;8082.73;3587.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.51474934e6;1215.0;9672.0;0.0;39798.65
7358;40483.33;8521.37;3782.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.54503087e6;1211.0;9528.0;0.0;43259.32
7359;38366.67;8418.56;3736.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.57381082e6;1213.0;9408.0;0.0;41114.22
7360;35200.0;8882.33;3942.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.60102065e6;1213.0;9154.0;0.0;38871.18
7361;29916.67;9467.17;4202.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.62527516e6;1210.0;8937.0;0.0;34649.3
7362;23066.67;9179.32;4074.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.64453893e6;1210.0;8801.0;0.0;27519.67
7363;13650.0;8848.06;3927.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.65675862e6;1207.0;8969.0;0.0;17456.7
7364;5600.0;8112.43;3601.1;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.66257319e6;1195.0;9007.0;0.0;8306.53
7365;883.33;6881.06;3054.5;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.66420132e6;1183.0;8493.0;0.0;2325.89
7366;16.67;6074.61;2696.51;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.66447067e6;1176.0;8403.0;0.0;384.8
7367;0.0;6344.19;2816.18;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.66484613e6;1168.0;8624.0;0.0;536.37
7368;0.0;6257.38;2777.64;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.66503445e6;1150.0;8766.0;0.0;269.02
7369;0.0;6574.93;2918.6;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.66596652e6;1148.0;8162.0;0.0;1331.54
7370;0.0;6924.47;3073.76;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.66756898e6;1145.0;7709.0;0.0;2289.23
7371;0.0;6675.45;2963.23;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.66914026e6;1145.0;7394.0;0.0;2244.68
7372;0.0;6072.33;2695.5;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.67036444e6;1147.0;7019.0;0.0;1748.83
7373;0.0;5750.21;2552.51;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.67132954e6;1151.0;6924.0;0.0;1378.72
7374;0.0;5919.27;2627.56;0.0;0.0;0.0;0.0;679.03;0.0;0.0;0.0;0.0;8.6716962e6;1168.0;7344.0;0.0;523.79
7375;150.0;5222.48;2318.25;0.0;0.0;-0.0;509.27;0.0;509.27;0.0;0.0;0.0;8.6716962e6;1206.0;8200.0;0.0;0.0
7376;2566.67;4546.25;2018.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.6718341e6;1224.0;8934.0;0.0;196.99
7377;8950.0;3760.37;1669.22;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.67538981e6;1226.0;9300.0;0.0;5079.59
7378;16616.67;3465.66;1538.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.68388202e6;1222.0;9489.0;0.0;12131.73
7379;21450.0;3223.5;1430.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.6954624e6;1223.0;9561.0;0.0;16543.41
7380;24516.67;3490.79;1549.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.70938961e6;1222.0;9661.0;0.0;19896.01
7381;26950.0;3664.42;1626.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.72512005e6;1216.0;9769.0;0.0;22472.05
7382;28050.0;3908.86;1735.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.74199005e6;1212.0;9594.0;0.0;24100.0
7383;27700.0;4189.86;1859.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.75903906e6;1213.0;9394.0;0.0;24355.74
7384;25966.67;3696.4;1640.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.77457409e6;1213.0;9111.0;0.0;22192.89
7385;20900.0;3429.11;1522.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.78646799e6;1211.0;8860.0;0.0;16991.28
7386;16433.33;3298.89;1464.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.79513721e6;1210.0;8812.0;0.0;12384.59
7387;7900.0;3803.77;1688.49;0.0;3198.14;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;8.79513869e6;1208.0;8992.0;0.0;2.12
7388;3300.0;4228.7;1877.11;2718.42;406.81;0.0;900.0;0.0;0.0;0.0;0.0;0.0;8.79513869e6;1196.0;8999.0;0.0;0.0
7389;583.33;4605.65;2044.44;3064.21;0.0;372.57;900.0;0.0;900.0;0.0;0.0;0.0;8.79513869e6;1183.0;8506.0;0.0;0.0
7390;0.0;5069.41;2250.31;2625.89;0.0;1140.28;0.0;0.0;-0.0;0.0;0.0;0.0;8.79513869e6;1176.0;8460.0;0.0;0.0
7391;0.0;5318.43;2360.84;1284.38;0.0;1091.73;0.0;0.0;-0.0;0.0;0.0;0.0;8.79513869e6;1169.0;8771.0;0.0;0.0
7392;0.0;6264.23;2780.69;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;8.79521144e6;1150.0;8941.0;0.0;103.92
7393;0.0;6314.49;2803.0;0.0;0.0;0.0;0.0;1187.49;0.0;0.0;0.0;0.0;8.9700415e6;1143.0;7930.0;0.0;0.0
7394;0.0;6664.03;2958.15;0.0;-0.0;0.0;890.62;882.59;0.0;0.0;0.0;0.0;8.97089172e6;1145.0;7525.0;0.0;1214.59
7395;0.0;6330.48;2810.09;0.0;-0.0;0.0;1552.56;1200.0;0.0;0.0;0.0;0.0;8.97141572e6;1135.0;7192.0;0.0;748.58
7396;0.0;5862.15;2602.2;0.0;-0.0;0.0;2452.56;1200.0;0.0;0.0;0.0;0.0;8.97175827e6;1138.0;6775.0;0.0;489.35
7397;0.0;5697.66;2529.19;0.0;-0.0;0.0;3352.56;1200.0;0.0;0.0;0.0;0.0;8.97202487e6;1144.0;6646.0;0.0;380.85
7398;0.0;5663.4;2513.98;0.0;86.81;0.0;4252.56;1200.0;0.0;0.0;0.0;0.0;8.97203506e6;1151.0;6876.0;0.0;14.57
7399;116.67;5757.06;2555.55;73.78;0.0;62.72;5152.56;1200.0;0.0;0.0;0.0;0.0;8.97203506e6;1183.0;7292.0;0.0;0.0
7400;1600.0;5793.62;2571.78;0.0;-0.0;0.0;6052.56;1200.0;0.0;0.0;0.0;0.0;8.97275424e6;1204.0;7738.0;0.0;1027.39
7401;7366.67;5971.81;2650.88;0.0;0.0;0.0;6952.56;1200.0;0.0;0.0;0.0;0.0;8.97731079e6;1209.0;8280.0;0.0;6509.36
7402;14183.33;5039.71;2237.12;0.0;0.0;0.0;7852.56;1200.0;0.0;0.0;0.0;0.0;8.98541551e6;1207.0;8682.0;0.0;11578.17
7403;20200.0;5060.28;2246.25;0.0;0.0;0.0;8752.56;1200.0;0.0;0.0;0.0;0.0;8.99762598e6;1205.0;8863.0;0.0;17443.53
7404;24600.0;4962.04;2202.64;0.0;0.0;0.0;9652.56;1200.0;0.0;0.0;0.0;0.0;9.01269606e6;1205.0;9036.0;0.0;21528.68
7405;28616.67;5181.36;2300.0;0.0;0.0;0.0;10552.56;1200.0;0.0;0.0;0.0;0.0;9.03062027e6;1199.0;9292.0;0.0;25606.02
7406;29833.33;5432.66;2411.55;0.0;0.0;0.0;11452.56;1200.0;0.0;0.0;0.0;0.0;9.04983215e6;1197.0;9032.0;0.0;27445.54
7407;31316.67;6284.79;2789.81;0.0;0.0;0.0;12352.56;1200.0;0.0;0.0;0.0;0.0;9.07113684e6;1197.0;8756.0;0.0;30435.27
7408;30450.0;6556.65;2910.49;0.0;0.0;0.0;13252.56;1200.0;0.0;0.0;0.0;0.0;9.09234554e6;1192.0;8419.0;0.0;30298.15
7409;28550.0;7075.25;3140.69;0.0;0.0;0.0;14152.56;1200.0;0.0;0.0;0.0;0.0;9.1129199e6;1185.0;8174.0;0.0;29391.94
7410;22600.0;7088.95;3146.78;0.0;6951.25;0.0;15052.56;1200.0;0.0;0.0;0.0;0.0;9.12451854e6;1183.0;8115.0;0.0;16569.48
7411;13750.0;5978.66;2653.92;5908.57;7500.0;0.0;15952.56;1200.0;0.0;0.0;0.0;0.0;9.12824085e6;1182.0;8365.0;0.0;5317.59
7412;5533.33;5151.66;2286.81;12283.57;3195.81;0.0;16852.56;1200.0;0.0;0.0;0.0;0.0;9.12824085e6;1179.0;8576.0;0.0;0.0
7413;1016.67;4297.24;1907.54;15000.0;0.0;-0.0;17752.56;0.0;952.56;0.0;0.0;0.0;9.12824085e6;1172.0;8174.0;0.0;0.0
7414;33.33;3847.18;1707.76;15000.0;0.0;1281.73;16800.0;0.0;1200.0;0.0;0.0;0.0;9.12824085e6;1171.0;8070.0;0.0;0.0
7415;0.0;3687.26;1636.77;13492.08;0.0;1899.97;15600.0;0.0;1200.0;0.0;0.0;0.0;9.12824085e6;1171.0;8424.0;0.0;0.0
7416;0.0;3806.06;1689.5;11256.83;0.0;1980.44;14400.0;0.0;1200.0;0.0;0.0;0.0;9.12824085e6;1155.0;8676.0;0.0;0.0
7417;0.0;3742.09;1661.11;8926.9;0.0;1505.8;13200.0;0.0;1200.0;0.0;0.0;0.0;9.12824085e6;1142.0;8109.0;0.0;0.0
7418;0.0;3648.42;1619.53;7155.37;0.0;1240.04;12000.0;0.0;1200.0;0.0;0.0;0.0;9.12824085e6;1144.0;7708.0;0.0;0.0
7419;0.0;3257.77;1446.12;5696.5;0.0;1443.11;10800.0;0.0;1200.0;0.0;0.0;0.0;9.12824085e6;1135.0;7347.0;0.0;0.0
7420;0.0;2809.99;1247.35;3998.72;0.0;1623.65;9600.0;0.0;1200.0;0.0;0.0;0.0;9.12824085e6;1137.0;6881.0;0.0;0.0
7421;0.0;2631.8;1168.25;2088.54;0.0;1645.95;8400.0;0.0;1200.0;0.0;0.0;0.0;9.12824085e6;1143.0;6646.0;0.0;0.0
7422;0.0;2460.46;1092.19;152.13;0.0;129.31;7200.0;0.0;1200.0;0.0;0.0;1779.04;9.12824085e6;1150.0;6661.0;0.0;0.0
7423;166.67;2327.96;1033.38;0.0;0.0;-0.0;6000.0;0.0;1200.0;0.0;0.0;1969.0;9.12824085e6;1182.0;6697.0;0.0;0.0
7424;2450.0;2206.87;979.63;0.0;0.0;-0.0;4800.0;0.0;1200.0;0.0;0.0;7.5;9.12824085e6;1202.0;6844.0;0.0;0.0
7425;9400.0;2412.48;1070.9;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;9.13132741e6;1207.0;7274.0;0.0;4409.38
7426;17850.0;2544.99;1129.72;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;9.14015281e6;1205.0;7717.0;0.0;12607.7
7427;22966.67;2581.54;1145.94;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;9.15237701e6;1204.0;8031.0;0.0;17463.15
7428;27433.33;2220.58;985.71;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;9.16718525e6;1203.0;8285.0;0.0;21154.63
7429;30700.0;2373.65;1053.66;0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;9.18416677e6;1198.0;8668.0;0.0;24259.3
7430;31750.0;2401.06;1065.83;0.0;0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;9.20216789e6;1196.0;8301.0;0.0;25715.89
7431;32833.33;2522.14;1119.58;0.0;0.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;9.22134722e6;1195.0;7876.0;0.0;27399.05
7432;31600.0;2780.3;1234.17;0.0;0.0;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;9.24018385e6;1191.0;7505.0;0.0;26909.47
7433;28516.67;3065.86;1360.93;0.0;1982.77;0.0;10800.0;1200.0;0.0;0.0;0.0;0.0;9.25591054e6;1183.0;7294.0;0.0;22466.7
7434;22350.0;3461.09;1536.37;1685.35;7500.0;0.0;11700.0;1200.0;0.0;0.0;0.0;0.0;9.26384886e6;1182.0;7307.0;0.0;11340.47
7435;13600.0;3545.62;1573.9;8060.35;7500.0;0.0;12600.0;1200.0;0.0;0.0;0.0;0.0;9.26547462e6;1181.0;7697.0;0.0;2322.52
7436;5600.0;3077.29;1366.0;14435.35;664.29;0.0;13500.0;1200.0;0.0;0.0;0.0;0.0;9.26547462e6;1178.0;8179.0;0.0;0.0
7437;866.67;2718.61;1206.79;15000.0;0.0;1935.93;14400.0;0.0;1200.0;0.0;0.0;0.0;9.26547462e6;1172.0;7928.0;0.0;0.0
7438;33.33;2316.53;1028.31;12722.43;0.0;3357.83;13200.0;0.0;1200.0;0.0;0.0;0.0;9.26547462e6;1170.0;7936.0;0.0;0.0
7439;0.0;2193.17;973.54;8772.05;0.0;3963.29;12000.0;0.0;1200.0;0.0;0.0;0.0;9.26547462e6;1170.0;8330.0;0.0;0.0
7440;0.0;2238.86;993.83;4109.35;0.0;3492.95;10800.0;0.0;1200.0;0.0;0.0;690.36;9.26547462e6;1154.0;8616.0;0.0;0.0
7441;0.0;2245.71;996.87;0.0;0.0;-0.0;9600.0;0.0;1200.0;0.0;0.0;4201.42;9.26547462e6;1145.0;8644.0;0.0;0.0
7442;0.0;2597.53;1153.04;0.0;0.0;-0.0;8400.0;0.0;1200.0;0.0;0.0;3288.43;9.26547462e6;1141.0;8239.0;0.0;0.0
7443;0.0;2190.88;972.53;0.0;0.0;-0.0;7200.0;0.0;1200.0;0.0;0.0;3568.59;9.26547462e6;1141.0;7932.0;0.0;0.0
7444;0.0;2243.43;995.85;0.0;0.0;-0.0;6000.0;0.0;1200.0;0.0;0.0;3096.72;9.26547462e6;1144.0;7536.0;0.0;0.0
7445;0.0;2309.68;1025.26;0.0;0.0;-0.0;4800.0;0.0;1200.0;1057.0;0.0;1847.06;9.26336062e6;1147.0;7439.0;0.0;0.0
7446;0.0;2346.23;1041.49;0.0;0.0;-0.0;3600.0;0.0;1200.0;3010.0;0.0;105.28;9.25734062e6;1164.0;7703.0;0.0;0.0
7447;266.67;2154.33;956.3;-0.0;0.0;0.0;2400.0;0.0;1200.0;1057.0;0.0;2458.7;9.25522662e6;1201.0;8093.0;0.0;0.0
7448;2966.67;2177.17;966.45;0.0;0.0;-0.0;1200.0;0.0;1200.0;1057.0;0.0;225.71;9.25311262e6;1219.0;8593.0;0.0;0.0
7449;10683.33;2519.86;1118.56;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;9.25678745e6;1221.0;9072.0;0.0;5249.75
7450;21033.33;2885.38;1280.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.26785273e6;1217.0;9392.0;0.0;15807.54
7451;28366.67;2844.26;1262.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.28396987e6;1218.0;9449.0;0.0;23024.49
7452;33700.0;3216.64;1427.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.30414143e6;1217.0;9528.0;0.0;28816.51
7453;35150.0;3216.64;1427.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.32518379e6;1211.0;9734.0;0.0;30060.51
7454;36333.33;3646.14;1618.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.34770418e6;1207.0;9426.0;0.0;32171.99
7455;34733.33;3822.05;1696.6;0.0;0.0;0.0;0.0;1040.52;0.0;0.0;0.0;0.0;9.36876401e6;1208.0;9126.0;0.0;30085.47
7456;32116.67;4418.32;1961.29;0.0;0.0;0.0;780.39;1200.0;0.0;0.0;0.0;0.0;9.3887436e6;1208.0;8754.0;0.0;28542.27
7457;28166.67;4875.23;2164.11;0.0;2032.42;0.0;1680.39;1200.0;0.0;0.0;0.0;0.0;9.4051387e6;1206.0;8552.0;0.0;23421.58
7458;21366.67;4868.37;2161.07;1727.56;7500.0;0.0;2580.39;1200.0;0.0;0.0;0.0;0.0;9.41293398e6;1205.0;8560.0;0.0;11136.11
7459;13416.67;3794.64;1684.43;8102.56;7500.0;0.0;3480.39;1200.0;0.0;0.0;0.0;0.0;9.41387179e6;1203.0;8856.0;0.0;1339.74
7460;5950.0;3340.01;1482.63;14477.56;614.64;0.0;4380.39;1200.0;0.0;0.0;0.0;0.0;9.41387179e6;1191.0;8958.0;0.0;0.0
7461;866.67;3650.71;1620.55;15000.0;0.0;2365.08;5280.39;0.0;0.0;0.0;0.0;0.0;9.41387179e6;1178.0;8503.0;0.0;0.0
7462;33.33;3193.8;1417.72;12217.55;0.0;3739.14;5280.39;0.0;0.0;0.0;0.0;0.0;9.41387179e6;1172.0;8384.0;0.0;0.0
7463;0.0;3602.73;1599.25;7818.56;0.0;2355.02;5280.39;0.0;1200.0;0.0;0.0;0.0;9.41387179e6;1165.0;8757.0;0.0;0.0
7464;0.0;4219.56;1873.06;5047.95;0.0;2909.38;4080.39;0.0;0.0;0.0;0.0;0.0;9.41387179e6;1146.0;9002.0;0.0;0.0
7465;0.0;4258.4;1890.3;1625.15;0.0;1284.25;4080.39;0.0;990.05;0.0;0.0;0.0;9.41387179e6;1144.0;8423.0;0.0;0.0
7466;0.0;4642.2;2060.67;114.27;0.0;97.13;3090.34;0.0;1200.0;0.0;0.0;0.0;9.41387179e6;1140.0;8000.0;0.0;0.0
7467;0.0;5010.02;2223.94;0.0;0.0;-0.0;1890.34;0.0;380.04;0.0;0.0;0.0;9.41387179e6;1140.0;7614.0;0.0;0.0
7468;0.0;5293.3;2349.69;0.0;0.0;0.0;1510.29;517.99;0.0;0.0;0.0;0.0;9.41387179e6;1143.0;7125.0;0.0;0.0
7469;0.0;5398.39;2396.34;-0.0;0.0;0.0;1898.78;913.73;0.0;0.0;0.0;0.0;9.41387179e6;1147.0;6881.0;0.0;0.0
7470;0.0;5057.99;2245.24;-0.0;0.0;0.0;2584.08;413.23;0.0;0.0;0.0;0.0;9.41387179e6;1163.0;6890.0;0.0;0.0
7471;100.0;4589.66;2037.34;-0.0;0.0;-0.0;2894.0;0.0;194.0;0.0;0.0;0.0;9.41387179e6;1201.0;6921.0;0.0;0.0
7472;2350.0;5204.2;2310.14;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;9.41494583e6;1218.0;7130.0;0.0;1534.34
7473;8683.33;5775.34;2563.67;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;9.42071687e6;1220.0;7578.0;0.0;8244.34
7474;15850.0;5711.37;2535.27;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;9.43112282e6;1216.0;8031.0;0.0;14865.64
7475;21600.0;5770.77;2561.64;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;9.44540171e6;1217.0;8334.0;0.0;20398.41
7476;25700.0;6124.87;2718.83;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;9.462744e6;1216.0;8569.0;0.0;24774.7
7477;27733.33;6040.35;2681.3;0.0;0.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;9.48116238e6;1210.0;8943.0;0.0;26311.98
7478;29150.0;6015.22;2670.15;0.0;0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;9.50083964e6;1206.0;8525.0;0.0;28110.36
7479;30983.33;6227.68;2764.46;0.0;0.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;9.52229847e6;1207.0;8120.0;0.0;30655.47
7480;30233.33;5900.99;2619.44;0.0;0.0;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;9.54316251e6;1207.0;7748.0;0.0;29805.76
7481;27766.67;5599.43;2485.58;0.0;833.49;0.0;10800.0;1200.0;0.0;0.0;0.0;0.0;9.56153133e6;1205.0;7577.0;0.0;26241.19
7482;21766.67;5460.07;2423.72;708.47;7500.0;0.0;11700.0;1200.0;0.0;0.0;0.0;0.0;9.57084795e6;1205.0;7641.0;0.0;13309.46
7483;13466.67;4468.58;1983.6;7083.47;7500.0;0.0;12600.0;1200.0;0.0;0.0;0.0;0.0;9.57305424e6;1202.0;8067.0;0.0;3151.84
7484;5916.67;3739.81;1660.1;13458.47;1813.57;0.0;13500.0;1200.0;0.0;0.0;0.0;0.0;9.57305424e6;1190.0;8303.0;0.0;0.0
7485;1150.0;3593.6;1595.19;15000.0;0.0;576.21;14400.0;0.0;1200.0;0.0;0.0;0.0;9.57305424e6;1178.0;8115.0;0.0;0.0
7486;50.0;3490.79;1549.56;14322.1;0.0;1838.65;13200.0;0.0;1200.0;0.0;0.0;0.0;9.57305424e6;1171.0;8129.0;0.0;0.0
7487;0.0;3310.31;1469.44;12158.98;0.0;2516.25;12000.0;0.0;1200.0;0.0;0.0;0.0;9.57305424e6;1164.0;8496.0;0.0;0.0
7488;0.0;2883.1;1279.81;9198.69;0.0;3368.09;10800.0;0.0;1200.0;0.0;0.0;0.0;9.57305424e6;1146.0;8731.0;0.0;0.0
7489;0.0;2807.71;1246.34;5236.23;0.0;2961.95;9600.0;0.0;1200.0;0.0;0.0;0.0;9.57305424e6;1144.0;8216.0;0.0;0.0
7490;0.0;2677.49;1188.54;1751.58;0.0;1488.85;8400.0;0.0;1200.0;860.0;0.0;467.13;9.57133424e6;1140.0;7882.0;0.0;0.0
7491;0.0;2405.63;1067.86;0.0;0.0;-0.0;7200.0;0.0;1200.0;2580.0;0.0;341.51;9.56617424e6;1140.0;7595.0;0.0;0.0
7492;0.0;2293.69;1018.17;0.0;0.0;-0.0;6000.0;0.0;1200.0;2580.0;0.0;134.15;9.56101424e6;1142.0;7226.0;0.0;0.0
7493;0.0;2275.41;1010.05;0.0;0.0;-0.0;4800.0;0.0;1200.0;2580.0;0.0;146.54;9.55585424e6;1146.0;7212.0;0.0;0.0
7494;0.0;2069.8;918.78;-0.0;0.0;0.0;3600.0;0.0;1200.0;1720.0;0.0;1845.42;9.55241424e6;1162.0;7754.0;0.0;0.0
7495;133.33;2092.65;928.92;0.0;0.0;-0.0;2400.0;0.0;1200.0;0.0;0.0;4333.1;9.55241424e6;1200.0;8688.0;0.0;0.0
7496;2216.67;1907.6;846.78;0.0;0.0;-0.0;1200.0;0.0;1200.0;0.0;0.0;3383.95;9.55241424e6;1217.0;9555.0;0.0;0.0
7497;8633.33;2181.74;968.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.55361233e6;1219.0;10072.0;0.0;1711.55
7498;15133.33;2595.25;1152.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.55959355e6;1215.0;10336.0;0.0;8544.61
7499;21750.0;2807.71;1246.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.57034139e6;1216.0;10450.0;0.0;15354.05
7500;25400.0;2944.78;1307.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.58370507e6;1215.0;10561.0;0.0;19090.97
7501;27016.67;3177.81;1410.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.59837504e6;1209.0;10648.0;0.0;20957.1
7502;28300.0;3643.86;1617.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.61450469e6;1205.0;10519.0;0.0;23042.36
7503;28750.0;4445.73;1973.46;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.63192152e6;1206.0;10288.0;0.0;24881.19
7504;27866.67;5368.69;2383.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.64990278e6;1206.0;9931.0;0.0;25687.51
7505;25716.67;6115.74;2714.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.6672846e6;1204.0;9716.0;0.0;24831.17
7506;19916.67;6476.7;2875.0;0.0;0.0;0.0;0.0;499.88;0.0;0.0;0.0;0.0;9.68063813e6;1204.0;9692.0;0.0;19076.48
