t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;hy_th_fatal;Load;Defailance;Exces
3365;0.0;5415.9;2212.95;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;1748.14;946.0;10323.0;0.0;0.0
3366;0.0;5597.14;2287.01;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;1803.85;948.0;10636.0;0.0;0.0
3367;0.0;6380.74;2607.19;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;1270.07;958.0;11216.0;0.0;0.0
3368;13.71;6924.47;2829.36;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;980.47;977.0;11725.0;0.0;0.0
3369;1535.63;7068.39;2888.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;986.0;12082.0;0.0;396.19
3370;7266.83;7654.76;3127.76;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;12340.0;0.0;6699.35
3371;13450.49;7308.27;2986.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;12316.0;0.0;12418.94
3372;16604.02;6471.36;2644.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;989.0;12332.0;0.0;14376.6
3373;17632.35;7660.09;3129.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;991.0;12501.0;0.0;16912.37
3374;16192.69;7553.48;3086.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;991.0;12014.0;0.0;15809.54
3375;12531.85;6583.31;2689.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;11576.0;0.0;11219.12
3376;7047.45;7377.57;3014.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;11331.0;0.0;7098.52
3377;1563.05;9392.54;3837.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;989.0;11307.0;0.0;4475.41
3378;54.84;10869.12;4441.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;989.0;11943.0;0.0;4411.12
3379;0.0;11663.38;4765.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;993.0;12431.0;0.0;4991.07
3380;0.0;12692.19;5186.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;988.0;12210.0;0.0;6656.25
3381;0.0;13742.32;5615.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;980.0;11476.0;0.0;8861.47
3382;0.0;14509.93;5928.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;973.0;10876.0;0.0;10535.72
3383;0.0;15863.91;6482.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;964.0;11151.0;0.0;12158.94
3384;0.0;16279.69;6651.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;961.0;11357.0;0.0;12535.62
3385;0.0;15554.73;6355.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;951.0;10854.0;0.0;12007.43
3386;0.0;15384.15;6286.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;954.0;10487.0;0.0;12137.15
3387;0.0;15400.14;6292.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;948.0;10103.0;0.0;12537.68
3388;0.0;16290.36;6656.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;946.0;9568.0;0.0;14324.64
3389;0.0;16866.06;6891.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;945.0;9295.0;0.0;15407.58
3390;0.0;17612.35;7196.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;947.0;9347.0;0.0;16408.8
3391;0.0;18236.03;7451.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;958.0;9526.0;0.0;17119.32
3392;0.0;18513.22;7564.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;976.0;9642.0;0.0;17411.77
3393;1206.57;19797.9;8089.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;986.0;9949.0;0.0;20130.94
3394;5882.02;20000.46;8172.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;10344.0;0.0;24700.72
3395;11434.97;20112.4;8217.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;10571.0;0.0;30184.36
3396;15452.3;19040.95;7780.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;988.0;10774.0;0.0;32487.43
3397;17029.06;19536.7;7982.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;991.0;11107.0;0.0;34432.51
3398;16028.16;20576.17;8407.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;10537.0;0.0;35464.8
3399;12970.61;20522.86;8385.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;10028.0;0.0;32841.16
3400;7390.23;20746.75;8477.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;989.0;9747.0;0.0;27856.15
3401;1905.83;20986.63;8575.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;989.0;9763.0;0.0;22693.64
3402;41.13;22020.76;8997.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;989.0;10434.0;0.0;21614.64
3403;0.0;21887.5;8943.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;992.0;11081.0;0.0;20741.79
3404;0.0;20826.71;8509.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;987.0;10811.0;0.0;19512.55
3405;0.0;20448.23;8355.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;979.0;10350.0;0.0;19432.43
3406;0.0;19120.91;7812.85;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;972.0;9870.0;0.0;18035.76
3407;0.0;17921.52;7322.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;10072.0;0.0;16135.3
3408;0.0;18561.2;7584.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;960.0;10244.0;0.0;16861.35
3409;0.0;18987.65;7758.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;960.0;9835.0;0.0;17871.05
3410;0.0;17196.56;7026.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;957.0;9518.0;0.0;15662.12
3411;0.0;17239.2;7043.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;957.0;9226.0;0.0;16014.19
3412;0.0;16588.87;6778.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;958.0;8805.0;0.0;15520.12
3413;0.0;15789.28;6451.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;960.0;8800.0;0.0;14400.82
3414;0.0;14088.81;5756.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;9434.0;0.0;11374.54
3415;0.0;14611.21;5970.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;976.0;10732.0;0.0;10825.39
3416;54.84;13326.53;5445.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;995.0;11746.0;0.0;8075.63
3417;1028.32;12041.86;4920.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;997.0;12027.0;0.0;6960.51
3418;4373.81;10575.94;4321.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;995.0;12202.0;0.0;8064.1
3419;9200.08;10565.28;4317.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;994.0;12186.0;0.0;12890.36
3420;12490.72;10128.17;4138.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;993.0;12247.0;0.0;15503.28
3421;13916.66;9424.52;3850.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;993.0;12243.0;0.0;15942.07
3422;13944.09;9696.39;3961.97;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;993.0;12008.0;0.0;16587.44
3423;11489.82;8299.77;3391.31;-0.0;2757.14;0.0;-0.0;550.63;0.0;0.0;0.0;0.0;995.0;11764.0;0.0;9104.12
3424;6951.48;8251.79;3371.7;2343.57;0.0;0.0;412.97;1200.0;0.0;0.0;0.0;0.0;995.0;11558.0;0.0;6811.97
3425;1645.32;8571.63;3502.39;2343.57;3071.34;0.0;1312.97;0.0;0.0;0.0;0.0;0.0;997.0;11645.0;0.0;0.0
3426;109.69;7851.99;3208.34;4954.21;0.0;0.0;1312.97;0.0;112.97;0.0;0.0;0.0;999.0;12282.0;0.0;0.0
3427;0.0;6791.2;2774.9;4954.21;0.0;1149.9;1200.0;0.0;1200.0;0.0;0.0;0.0;1003.0;12919.0;0.0;0.0
3428;0.0;6727.23;2748.77;3601.39;0.0;2063.0;0.0;0.0;-0.0;0.0;0.0;0.0;998.0;12537.0;0.0;0.0
3429;0.0;6924.47;2829.36;1174.33;0.0;998.18;0.0;0.0;-0.0;0.0;0.0;0.0;993.0;11745.0;0.0;0.0
3430;0.0;7473.52;3053.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;987.0;11099.0;0.0;415.22
3431;0.0;7910.63;3232.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;981.0;11226.0;0.0;897.93
3432;0.0;7814.68;3193.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;977.0;11310.0;0.0;674.78
3433;0.0;7772.03;3175.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;10794.0;0.0;1116.71
3434;0.0;8273.11;3380.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;959.0;10409.0;0.0;2203.53
3435;0.0;10229.45;4179.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;959.0;10114.0;0.0;5254.23
3436;0.0;12212.44;4990.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;961.0;9691.0;0.0;8472.47
3437;0.0;15378.82;6283.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;9628.0;0.0;12997.65
3438;0.0;16679.49;6815.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;966.0;10152.0;0.0;14308.77
3439;0.0;17201.89;7028.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;979.0;11309.0;0.0;13900.63
3440;41.13;18022.8;7364.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.0;12211.0;0.0;14215.1
3441;946.06;17335.16;7083.19;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;12328.0;0.0;14036.4
3442;4853.69;16674.16;6813.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.0;12359.0;0.0;16979.96
3443;9981.61;18161.4;7420.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;12244.0;0.0;24315.8
3444;13436.78;19376.78;7917.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;12224.0;0.0;29502.96
3445;15013.54;19701.95;8050.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;12140.0;0.0;31621.76
3446;14986.12;21135.88;8636.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;11847.0;0.0;33907.18
3447;12120.52;22223.33;9080.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.0;11645.0;0.0;32777.36
3448;6855.5;22244.65;9089.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;11465.0;0.0;27723.37
3449;1645.32;23028.25;9409.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;11482.0;0.0;23601.97
3450;95.98;22404.57;9154.56;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1002.0;12085.0;0.0;20572.11
3451;0.0;21983.45;8982.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1006.0;12562.0;0.0;19409.94
3452;0.0;21418.41;8751.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;12183.0;0.0;18988.02
3453;0.0;20949.31;8559.94;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;995.0;11347.0;0.0;19157.25
3454;0.0;21354.44;8725.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;10707.0;0.0;20362.92
3455;0.0;19792.57;8087.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;984.0;10821.0;0.0;18042.86
3456;0.0;21039.93;8596.97;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;980.0;10912.0;0.0;19704.9
3457;0.0;18598.51;7599.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;965.0;10272.0;0.0;16890.91
3458;0.0;17814.91;7279.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;962.0;9879.0;0.0;16177.13
3459;0.0;17020.65;6954.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;962.0;9571.0;0.0;15366.33
3460;0.0;17916.19;7320.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;9144.0;0.0;17055.79
3461;0.0;18193.38;7433.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;965.0;9089.0;0.0;17503.25
3462;0.0;16679.49;6815.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968.0;9619.0;0.0;14843.77
3463;0.0;15490.76;6329.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;981.0;10800.0;0.0;12001.33
3464;41.13;14781.79;6039.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;11734.0;0.0;10129.8
3465;836.37;13976.87;5710.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1003.0;11898.0;0.0;9629.22
3466;3962.48;13593.06;5554.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;11982.0;0.0;12128.7
3467;7472.5;13246.57;5412.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;11947.0;0.0;15184.65
3468;6992.61;11801.98;4822.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;12010.0;0.0;12605.91
3469;7445.07;12974.71;5301.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;11995.0;0.0;14725.29
3470;6389.33;11626.07;4750.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;11722.0;0.0;12042.84
3471;5182.76;11791.32;4817.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;11504.0;0.0;11289.04
3472;3194.66;12798.8;5229.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;11244.0;0.0;10980.09
3473;712.97;14296.71;5841.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1003.0;11155.0;0.0;10699.35
3474;68.56;16444.94;6719.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1005.0;11626.0;0.0;12611.94
3475;0.0;17836.23;7287.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1009.0;12002.0;0.0;14131.16
3476;0.0;18065.45;7381.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1005.0;11602.0;0.0;14850.04
3477;0.0;18321.32;7486.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;10776.0;0.0;16030.46
3478;0.0;18982.31;7756.22;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;992.0;10131.0;0.0;17599.54
3479;0.0;18443.92;7536.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;986.0;10231.0;0.0;16735.16
3480;0.0;18028.14;7366.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;983.0;10319.0;0.0;16058.48
3481;0.0;17527.06;7161.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;9658.0;0.0;15993.66
3482;0.0;18022.8;7364.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;960.0;9242.0;0.0;17104.97
3483;0.0;17868.22;7301.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;960.0;8911.0;0.0;17218.22
3484;0.0;18188.05;7431.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;961.0;8471.0;0.0;18109.74
3485;0.0;17489.74;7146.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;8397.0;0.0;17202.1
3486;0.0;18262.68;7462.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;966.0;8895.0;0.0;17795.86
3487;0.0;17271.19;7057.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;979.0;10050.0;0.0;15257.24
3488;54.84;17180.57;7020.02;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;10977.0;0.0;14277.44
3489;644.42;16444.94;6719.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;11176.0;0.0;13633.81
3490;3153.53;16050.48;6558.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;11316.0;0.0;15445.27
3491;5909.44;16386.31;6695.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;997.0;11351.0;0.0;18637.23
3492;7307.96;16631.51;6795.68;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;997.0;11468.0;0.0;20264.16
3493;8226.6;17591.02;7187.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;11493.0;0.0;22508.36
3494;8445.98;17836.23;7287.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;11252.0;0.0;23314.14
3495;6636.12;18012.14;7359.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.0;11051.0;0.0;21955.08
3496;4072.17;18326.65;7488.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;10869.0;0.0;20017.13
3497;808.95;19366.12;7913.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;10885.0;0.0;18204.11
3498;82.27;20490.88;8372.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1003.0;11455.0;0.0;18493.77
3499;0.0;20805.38;8501.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1006.0;11917.0;0.0;18395.52
3500;0.0;19744.59;8067.69;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1002.0;11544.0;0.0;17270.28
3501;0.0;20373.61;8324.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;10737.0;0.0;18957.31
3502;0.0;19995.13;8170.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;990.0;10090.0;0.0;19065.19
3503;0.0;19494.05;7965.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;985.0;10216.0;0.0;18228.37
3504;0.0;20235.01;8268.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;980.0;10341.0;0.0;19142.09
3505;0.0;21263.82;8688.45;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;9770.0;0.0;21145.27
3506;0.0;20426.91;8346.49;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;960.0;9398.0;0.0;20335.4
3507;0.0;19376.78;7917.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;959.0;9081.0;0.0;19172.18
3508;0.0;20032.45;8185.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;961.0;8694.0;0.0;20484.75
3509;0.0;18699.79;7640.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;963.0;8669.0;0.0;18634.58
3510;0.0;18385.29;7512.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;966.0;9191.0;0.0;17672.56
3511;0.0;18571.86;7588.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;979.0;10336.0;0.0;16803.37
3512;68.56;18038.8;7370.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.0;11300.0;0.0;15176.05
3513;767.82;16764.78;6850.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1001.0;11478.0;0.0;13905.73
3514;3948.77;16546.22;6760.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;999.0;11579.0;0.0;16675.82
3515;8020.94;15213.57;6216.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;997.0;11550.0;0.0;18897.81
3516;9830.79;13992.86;5717.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;11574.0;0.0;18963.17
3517;10996.22;12857.44;5253.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;11575.0;0.0;18528.24
3518;11009.93;11913.92;4868.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;996.0;11281.0;0.0;17506.91
3519;8761.33;10586.6;4325.71;0.0;3331.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;998.0;11065.0;0.0;10274.78
3520;5196.47;9195.31;3757.23;2832.08;7140.76;0.0;-0.0;1160.24;0.0;0.0;0.0;0.0;999.0;10847.0;0.0;0.0
3521;946.06;8544.97;3491.5;8901.73;3214.53;0.0;870.18;0.0;0.0;0.0;0.0;0.0;1001.0;10769.0;0.0;0.0
3522;95.98;6631.28;2709.56;11634.08;0.0;0.0;870.18;0.0;870.18;0.0;0.0;0.0;1002.0;11309.0;0.0;0.0
3523;0.0;5831.69;2382.84;11634.08;0.0;2459.46;0.0;0.0;-0.0;0.0;0.0;0.0;1006.0;11680.0;0.0;0.0
3524;0.0;5058.75;2067.02;8740.59;0.0;3337.23;0.0;0.0;-0.0;0.0;0.0;0.0;1002.0;11465.0;0.0;0.0
3525;0.0;4861.52;1986.43;4814.44;0.0;2877.05;0.0;0.0;-0.0;0.0;0.0;0.0;996.0;10721.0;0.0;0.0
3526;0.0;5080.07;2075.73;1429.68;0.0;1215.22;0.0;0.0;-0.0;0.0;0.0;772.97;990.0;10134.0;0.0;0.0
3527;0.0;5602.47;2289.19;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;1489.34;984.0;10365.0;0.0;0.0
3528;0.0;5399.91;2206.42;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;1928.67;980.0;10515.0;0.0;0.0
3529;0.0;7793.36;3229.49;388.75;948.85;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;955.0;9829.0;0.0;0.0
3530;0.0;7473.52;3096.95;1195.27;948.47;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;958.0;9380.0;0.0;0.0
3531;0.0;6833.85;2831.88;2001.48;429.72;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;952.0;8988.0;0.0;0.0
3532;0.0;6844.51;2836.3;2366.74;923.8;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;950.0;8507.0;0.0;0.0
3533;0.0;6609.96;2739.1;3151.98;796.06;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;948.0;8301.0;0.0;0.0
3534;0.0;6823.19;2827.46;3828.63;975.65;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;951.0;8426.0;0.0;0.0
3535;0.0;6482.03;2686.09;4657.93;160.11;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;962.0;8770.0;0.0;0.0
3536;47.79;5287.97;2191.28;4794.02;0.0;1774.96;6300.0;1200.0;0.0;0.0;0.0;0.0;980.0;9082.0;0.0;0.0
3537;1067.2;4424.41;1833.43;2705.83;0.0;2299.96;7200.0;1200.0;0.0;0.0;0.0;0.0;990.0;9415.0;0.0;0.0
3538;5192.66;4333.79;1795.88;0.0;0.0;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;995.0;9756.0;0.0;1361.33
3539;10305.68;4120.56;1707.52;-0.0;-0.0;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;994.0;9842.0;0.0;6085.77
3540;13523.22;3816.72;1581.61;0.0;-0.0;0.0;9900.0;1200.0;0.0;0.0;0.0;0.0;993.0;9956.0;0.0;8758.55
3541;15100.13;2905.18;1203.88;0.0;3221.12;0.0;10800.0;1200.0;0.0;0.0;0.0;0.0;995.0;10270.0;0.0;5513.08
3542;14797.49;2532.04;1049.25;2737.95;7500.0;0.0;11700.0;1200.0;0.0;0.0;0.0;0.0;995.0;9818.0;0.0;855.79
3543;11739.24;2430.76;1007.28;9112.95;5493.28;0.0;12600.0;1200.0;0.0;0.0;0.0;0.0;995.0;9479.0;0.0;0.0
3544;6881.07;2841.22;1177.37;13782.24;1432.66;0.0;13500.0;1200.0;0.0;0.0;0.0;0.0;994.0;9261.0;0.0;0.0
3545;1672.48;2825.23;1170.75;15000.0;0.0;0.0;14400.0;0.0;1098.44;1426.11;0.0;0.0;993.0;9186.0;0.0;0.0
3546;79.64;2430.76;1007.28;15000.0;0.0;1933.32;13301.56;0.0;1200.0;2150.0;0.0;0.0;993.0;9794.0;0.0;0.0
3547;0.0;1998.98;828.36;12725.51;0.0;3022.66;12101.56;0.0;1200.0;2150.0;0.0;0.0;997.0;10197.0;0.0;0.0
3548;0.0;1615.18;669.31;9169.44;0.0;3450.51;10901.56;0.0;1200.0;2150.0;0.0;0.0;992.0;10077.0;0.0;0.0
3549;0.0;1444.6;598.63;5110.01;0.0;3083.78;9701.56;0.0;1200.0;2150.0;0.0;0.0;984.0;9461.0;0.0;0.0
3550;0.0;1663.15;689.19;1482.04;0.0;1259.73;8501.56;0.0;1200.0;2150.0;0.0;1033.92;976.0;8972.0;0.0;0.0
3551;0.0;1556.54;645.01;0.0;0.0;-0.0;7301.56;0.0;1200.0;2150.0;0.0;2837.45;968.0;9357.0;0.0;0.0
3552;0.0;1679.14;695.82;-0.0;0.0;0.0;6101.56;0.0;1200.0;2150.0;0.0;3029.04;964.0;9718.0;0.0;0.0
3553;0.0;1780.42;737.79;0.0;0.0;-0.0;4901.56;0.0;1200.0;2150.0;0.0;2475.78;952.0;9296.0;0.0;0.0
3554;0.0;1785.76;740.0;0.0;0.0;-0.0;3701.56;0.0;1200.0;2150.0;0.0;2080.25;955.0;8911.0;0.0;0.0
3555;0.0;2014.97;834.98;0.0;0.0;-0.0;2501.56;0.0;1200.0;2150.0;0.0;1376.04;950.0;8526.0;0.0;0.0
3556;0.0;2110.92;874.75;0.0;0.0;-0.0;1301.56;0.0;1200.0;2150.0;0.0;707.33;947.0;7990.0;0.0;0.0
