t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces
60;716.0;9665.93;2690.41;3017.78;0.0;0.0;39288.92;1200.0;0.0;453.0;0.0;9.65310859e6;0.0;1.0;1037.0;12725.0;0.0;637.34
61;833.0;9940.07;2766.72;3017.78;1727.79;0.0;40188.92;1200.0;0.0;1057.0;0.0;9.65099459e6;0.0;1.0;1037.0;12706.0;0.0;0.0
62;826.0;10024.6;2790.24;4486.39;2506.84;0.0;41088.92;1200.0;0.0;1510.0;0.0;9.64797459e6;0.0;1.0;1036.0;12480.0;0.0;0.0
63;671.0;10387.84;2891.35;6617.21;4556.19;0.0;41988.92;1200.0;0.0;3010.0;0.0;9.64195459e6;0.0;1.0;1038.0;12242.0;0.0;0.0
64;378.0;10193.66;2837.3;10489.97;3689.15;0.0;42888.92;1200.0;0.0;2468.2;0.0;9.63701819e6;0.0;1.0;1040.0;12028.0;0.0;0.0
65;102.0;10227.92;2846.84;13625.75;1616.76;0.0;43788.92;1200.0;0.0;604.0;0.0;9.63581019e6;0.0;1.0;1040.0;12004.0;0.0;0.0
66;12.0;9885.24;2751.45;15000.0;0.0;0.0;44688.92;1200.0;0.0;0.0;0.0;9.63583308e6;0.0;1.0;1039.0;12455.0;0.0;32.7
67;0.0;9791.58;2725.38;15000.0;0.0;-0.0;45588.92;1069.96;0.0;430.0;0.0;9.63497308e6;0.0;1.0;1038.0;12915.0;0.0;0.0
68;0.0;9435.19;2626.19;15000.0;0.0;0.0;46391.39;1200.0;0.0;751.63;0.0;9.63346982e6;0.0;1.0;1037.0;12650.0;0.0;0.0
69;0.0;8994.27;2503.46;15000.0;0.0;0.0;47291.39;1200.0;0.0;453.0;0.0;9.63261123e6;0.0;1.0;1034.0;11717.0;0.0;67.73
70;0.0;8304.33;2311.43;15000.0;0.0;0.0;48191.39;1200.0;0.0;604.0;0.0;9.63145766e6;0.0;1.0;1034.0;10976.0;0.0;77.76
71;0.0;7575.56;2108.58;15000.0;0.0;0.0;49091.39;1200.0;0.0;1564.86;0.0;9.62832795e6;0.0;1.0;1033.0;11082.0;0.0;0.0
72;0.0;7292.28;2029.73;15000.0;0.0;0.0;49991.39;1200.0;0.0;2010.99;0.0;9.62430597e6;0.0;1.0;1034.0;11167.0;0.0;0.0
73;0.0;7175.77;1997.3;15000.0;0.0;0.0;50891.39;1200.0;0.0;1690.93;0.0;9.6209241e6;0.0;1.0;1030.0;10694.0;0.0;0.0
74;0.0;7477.33;2081.24;15000.0;0.0;0.0;51791.39;1109.56;0.0;860.0;0.0;9.6192041e6;0.0;1.0;1027.0;10336.0;0.0;0.0
75;0.0;7221.46;2010.02;15000.0;0.0;0.0;52623.56;1200.0;0.0;984.52;0.0;9.61723506e6;0.0;1.0;1025.0;10041.0;0.0;0.0
76;0.0;7294.56;2030.37;15000.0;0.0;0.0;53523.56;1200.0;0.0;453.0;0.0;9.61633391e6;0.0;1.0;1024.0;9595.0;0.0;6.93
77;0.0;7226.03;2011.29;15000.0;0.0;0.0;54423.56;1200.0;0.0;453.0;0.0;9.61542883e6;0.0;1.0;1023.0;9512.0;0.0;1.32
78;0.0;7671.51;2135.29;15000.0;0.0;0.0;55323.56;1200.0;0.0;453.0;0.0;9.61457169e6;0.0;1.0;1022.0;10012.0;0.0;69.8
79;0.0;7804.02;2172.17;15000.0;0.0;-0.0;56223.56;1112.19;0.0;1290.0;0.0;9.61199169e6;0.0;1.0;1028.0;11182.0;0.0;0.0
80;0.0;8091.87;2252.29;15000.0;0.0;0.0;57057.7;1200.0;0.0;2039.84;0.0;9.60791201e6;0.0;1.0;1038.0;12222.0;0.0;0.0
81;16.0;8037.04;2237.03;15000.0;0.0;-0.0;57957.7;938.07;0.0;2150.0;0.0;9.60361201e6;0.0;1.0;1040.0;12542.0;0.0;0.0
82;108.0;8034.76;2236.39;15000.0;0.0;0.0;58661.25;1019.15;0.0;2150.0;0.0;9.59931201e6;0.0;1.0;1037.0;12547.0;0.0;0.0
83;305.0;7685.22;2139.1;15000.0;0.0;0.0;59425.61;1200.0;0.0;2574.68;0.0;9.59416266e6;0.0;1.0;1034.0;12538.0;0.0;0.0
84;493.0;7502.46;2088.23;15000.0;0.0;0.0;60325.61;1078.69;0.0;2580.0;0.0;9.58900266e6;0.0;1.0;1036.0;12621.0;0.0;0.0
85;567.0;7614.4;2119.39;15000.0;0.0;0.0;61134.63;1200.0;0.0;2479.21;0.0;9.58404424e6;0.0;1.0;1036.0;12616.0;0.0;0.0
86;560.0;7680.65;2137.83;15000.0;0.0;0.0;62034.63;1200.0;0.0;2157.52;0.0;9.5797292e6;0.0;1.0;1035.0;12371.0;0.0;0.0
87;483.0;7614.4;2119.39;15000.0;0.0;0.0;62934.63;1200.0;0.0;2099.21;0.0;9.57553078e6;0.0;1.0;1038.0;12154.0;0.0;0.0
88;296.0;6993.0;1946.43;15000.0;0.0;0.0;63834.63;1200.0;0.0;2884.57;0.0;9.56976165e6;0.0;1.0;1039.0;11959.0;0.0;0.0
89;85.0;6456.13;1797.0;15000.0;0.0;0.0;64734.63;1200.0;0.0;3783.87;0.0;9.56219391e6;0.0;1.0;1039.0;11961.0;0.0;0.0
90;11.0;6277.94;1747.4;15000.0;0.0;-0.0;65634.63;875.34;0.0;4300.0;0.0;9.55359391e6;0.0;1.0;1038.0;12499.0;0.0;0.0
91;0.0;6097.46;1697.16;15000.0;0.0;0.0;66291.14;93.63;0.0;4300.0;0.0;9.54499391e6;0.0;1.0;1037.0;13038.0;0.0;0.0
92;0.0;5944.4;1654.56;15000.0;0.0;0.0;66361.35;218.96;0.0;4300.0;0.0;9.53639391e6;0.0;1.0;1036.0;12716.0;0.0;0.0
93;0.0;5939.83;1653.29;15000.0;0.0;0.0;66525.57;1069.12;0.0;4300.0;0.0;9.52779391e6;0.0;1.0;1033.0;11857.0;0.0;0.0
94;0.0;5389.25;1500.04;15000.0;0.0;0.0;67327.41;1067.29;0.0;4300.0;0.0;9.51919391e6;0.0;1.0;1033.0;11155.0;0.0;0.0
95;0.0;5821.03;1620.22;15000.0;0.0;0.0;68127.88;1200.0;0.0;3953.75;0.0;9.51128642e6;0.0;1.0;1032.0;11227.0;0.0;0.0
96;0.0;5615.42;1562.99;15000.0;0.0;-0.0;69027.88;1172.41;0.0;4300.0;0.0;9.50268642e6;0.0;1.0;1033.0;11339.0;0.0;0.0
97;0.0;6652.61;1851.68;15000.0;0.0;0.0;69907.19;1200.0;0.0;2379.71;0.0;9.497927e6;0.0;1.0;1030.0;10714.0;0.0;0.0
98;0.0;6664.03;1854.86;15000.0;0.0;0.0;70807.19;1200.0;0.0;2021.11;0.0;9.49388478e6;0.0;1.0;1027.0;10367.0;0.0;0.0
99;0.0;6693.73;1863.13;15000.0;0.0;0.0;71707.19;1200.0;0.0;1708.14;0.0;9.4904685e6;0.0;1.0;1025.0;10090.0;0.0;0.0
