t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;hy_th_fatal;Load;Defailance;Exces
1340;4444.0;9563.12;3962.82;2539.86;7500.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;895.0;8600.0;0.0;1564.95
1341;238.92;7270.96;3012.98;8914.86;1987.86;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;882.0;8217.0;0.0;0.0
1342;0.0;6593.97;2732.45;10604.54;785.42;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;868.0;8209.0;0.0;0.0
1343;0.0;6199.5;2568.99;11272.15;53.49;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;861.0;8376.0;0.0;0.0
1344;0.0;4861.52;2014.55;11317.61;0.0;608.94;6300.0;0.0;0.0;0.0;0.0;0.0;852.0;8337.0;0.0;0.0
1345;0.0;4781.56;1981.41;2979.24;0.0;31.03;0.0;-0.0;0.0;0.0;0.0;0.0;843.0;7637.0;0.0;0.0
1346;0.0;3187.71;1320.94;2942.73;0.0;1818.35;0.0;0.0;0.0;0.0;0.0;0.0;841.0;7168.0;0.0;0.0
1347;0.0;2281.5;945.42;803.49;0.0;682.97;-0.0;0.0;-0.0;0.0;0.0;2071.1;842.0;6823.0;0.0;0.0
1348;0.0;2228.2;923.33;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2398.47;845.0;6395.0;0.0;0.0
1349;0.0;1908.36;790.8;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2663.84;847.0;6210.0;0.0;0.0
1350;0.0;2281.5;945.42;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2169.07;853.0;6249.0;0.0;0.0
1351;0.0;2324.15;963.09;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2233.76;878.0;6399.0;0.0;0.0
1352;907.92;2446.75;1013.9;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;1242.43;908.0;6519.0;0.0;0.0
1353;6196.12;2478.74;1027.15;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;922.0;7053.0;0.0;3571.01
1354;16533.61;2665.31;1104.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;925.0;7651.0;0.0;13577.38
1355;26345.46;3193.04;1323.15;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;923.0;7991.0;0.0;23793.65
1356;33449.5;3294.32;1365.12;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;918.0;8226.0;0.0;30800.94
1357;38387.28;3038.45;1259.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;916.0;8566.0;0.0;35034.82
1358;40665.03;2793.24;1157.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.0;8324.0;0.0;37203.76
1359;40489.82;2910.52;1206.08;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;911.0;8208.0;0.0;36109.41
1360;38673.99;2878.53;1192.82;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;908.0;7986.0;0.0;34467.35
1361;33099.08;3603.49;1493.24;-0.0;435.5;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;898.0;7843.0;0.0;29615.31
1362;25118.98;3331.63;1380.58;370.18;7500.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;890.0;7835.0;0.0;14186.2
1363;15100.06;2990.47;1239.21;6745.18;7500.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;883.0;7894.0;0.0;3618.74
1364;4937.78;3811.39;1579.39;13120.18;2211.56;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;873.0;7790.0;0.0;0.0
1365;509.71;4200.52;1740.64;15000.0;0.0;281.13;5400.0;0.0;0.0;0.0;0.0;0.0;865.0;7597.0;0.0;0.0
1366;0.0;3843.37;1592.64;14669.26;0.0;1453.99;5400.0;0.0;0.0;0.0;0.0;0.0;864.0;7754.0;0.0;0.0
1367;0.0;3571.51;1479.98;12958.68;0.0;933.5;5400.0;0.0;1200.0;0.0;0.0;0.0;859.0;8044.0;0.0;0.0
1368;0.0;3001.14;1243.63;11860.44;0.0;2979.24;4200.0;0.0;0.0;0.0;0.0;0.0;847.0;8071.0;0.0;0.0
1369;0.0;3091.76;1281.18;8355.46;0.0;1098.01;4200.0;0.0;1035.05;0.0;0.0;0.0;843.0;7349.0;0.0;0.0
1370;0.0;2622.66;1086.79;7063.68;0.0;2369.54;3164.95;0.0;0.0;0.0;0.0;0.0;841.0;6920.0;0.0;0.0
1371;0.0;1913.69;793.01;4275.98;0.0;1832.3;3164.95;0.0;1200.0;0.0;0.0;0.0;842.0;6581.0;0.0;0.0
1372;0.0;1647.16;682.56;2120.33;0.0;1802.28;1964.95;0.0;1200.0;0.0;0.0;0.0;845.0;6177.0;0.0;0.0
1373;0.0;2249.52;932.17;0.0;0.0;-0.0;764.95;0.0;764.95;0.0;0.0;1180.37;847.0;5974.0;0.0;0.0
1374;0.0;2030.96;841.6;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2199.43;853.0;5925.0;0.0;0.0
1375;0.0;1764.43;731.16;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2555.41;877.0;5928.0;0.0;0.0
1376;971.63;1657.82;686.98;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;1729.57;908.0;5954.0;0.0;0.0
1377;7008.47;2185.55;905.66;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;922.0;6415.0;0.0;4606.68
1378;17122.96;2169.56;899.04;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;925.0;6985.0;0.0;14131.55
1379;27460.45;2281.5;945.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;922.0;7443.0;0.0;24166.37
1380;34548.56;2265.51;938.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;918.0;7799.0;0.0;30871.86
1381;39804.9;2318.82;960.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;916.0;8218.0;0.0;35782.61
1382;41557.02;2585.35;1071.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;912.0;7923.0;0.0;38202.7
1383;40935.82;2873.2;1190.61;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;911.0;7770.0;0.0;38140.63
1384;38737.71;3534.2;1464.52;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;908.0;7588.0;0.0;37056.42
1385;33051.29;4253.83;1762.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;898.0;7484.0;0.0;32481.85
1386;25055.27;4445.73;1842.25;-0.0;6735.51;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;890.0;7553.0;0.0;16744.74
1387;15147.84;4099.24;1698.67;5725.18;7500.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;883.0;7660.0;0.0;5468.75
1388;5065.21;3598.16;1491.03;12100.18;2035.4;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;873.0;7792.0;0.0;0.0
1389;589.35;3907.34;1619.15;13830.27;0.0;880.17;2700.0;0.0;0.0;0.0;0.0;0.0;865.0;7861.0;0.0;0.0
1390;0.0;3363.62;1393.84;12794.78;0.0;2402.55;2700.0;0.0;0.0;0.0;0.0;0.0;864.0;8024.0;0.0;0.0
1391;0.0;3592.83;1488.82;9968.26;0.0;2352.35;2700.0;0.0;0.0;0.0;0.0;0.0;859.0;8293.0;0.0;0.0
1392;0.0;4968.13;2058.72;7200.79;0.0;328.14;2700.0;0.0;0.0;0.0;0.0;0.0;847.0;8202.0;0.0;0.0
1393;0.0;5064.08;2098.48;6814.74;0.0;0.0;2700.0;656.57;0.0;0.0;0.0;0.0;850.0;7356.0;0.0;0.0
1394;0.0;3811.39;1579.39;6814.74;0.0;764.23;3192.43;0.0;0.0;0.0;0.0;0.0;847.0;7002.0;0.0;0.0
1395;0.0;3107.75;1287.81;5915.65;0.0;1475.45;3192.43;0.0;0.0;0.0;0.0;0.0;846.0;6717.0;0.0;0.0
1396;0.0;2766.59;1146.44;4179.83;0.0;461.98;3192.43;0.0;1200.0;0.0;0.0;0.0;849.0;6424.0;0.0;0.0
1397;0.0;2489.4;1031.57;3636.33;0.0;1263.61;1992.43;0.0;792.43;0.0;0.0;0.0;851.0;6428.0;0.0;0.0
1398;0.0;2052.29;850.44;2149.74;0.0;1827.28;1200.0;0.0;1200.0;0.0;0.0;0.0;866.0;6796.0;0.0;0.0
1399;0.0;1615.18;669.31;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4261.52;909.0;7455.0;0.0;0.0
1400;876.06;1439.27;596.41;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4226.26;934.0;8072.0;0.0;0.0
1401;7088.11;1332.65;552.23;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;941.0;8748.0;0.0;1165.99
1402;17202.6;1433.94;594.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;939.0;9293.0;0.0;10876.74
1403;27810.87;986.16;408.65;0.0;0.0;0.0;0.0;43.03;0.0;0.0;0.0;0.0;936.0;9658.0;0.0;20440.66
1404;35137.9;1151.41;477.13;0.0;0.0;0.0;32.27;1200.0;0.0;0.0;0.0;0.0;936.0;9982.0;0.0;26520.45
1405;40155.33;1556.54;645.01;0.0;0.0;0.0;932.27;1200.0;0.0;0.0;0.0;0.0;934.0;10207.0;0.0;31883.88
1406;41827.8;1652.49;684.77;0.0;0.0;0.0;1832.27;1200.0;0.0;0.0;0.0;0.0;929.0;10156.0;0.0;33738.06
1407;41334.02;1791.09;742.2;0.0;0.0;0.0;2732.27;1200.0;0.0;0.0;0.0;0.0;925.0;10250.0;0.0;33342.31
1408;39199.63;2217.54;918.92;0.0;0.0;0.0;3632.27;1200.0;0.0;0.0;0.0;0.0;929.0;10128.0;0.0;31937.08
1409;33130.93;2638.65;1093.42;0.0;2647.06;0.0;4532.27;1200.0;0.0;0.0;0.0;0.0;925.0;9990.0;0.0;23950.95
1410;25087.12;2841.22;1177.36;2250.0;7500.0;0.0;5432.27;1200.0;0.0;0.0;0.0;0.0;920.0;9882.0;0.0;11443.7
1411;14988.56;3097.09;1283.39;8625.0;7500.0;0.0;6332.27;1200.0;0.0;0.0;0.0;0.0;914.0;9841.0;0.0;1742.04
1412;4969.64;2707.95;1122.14;15000.0;0.0;-0.0;7232.27;0.0;32.27;0.0;0.0;0.0;899.0;9731.0;0.0;0.0
1413;605.28;2691.96;1115.51;15000.0;0.0;2792.25;7200.0;0.0;1200.0;0.0;0.0;0.0;885.0;9290.0;0.0;0.0
1414;0.0;1919.02;795.22;11715.0;0.0;4265.76;6000.0;0.0;1200.0;0.0;0.0;0.0;871.0;9051.0;0.0;0.0
1415;0.0;1412.61;585.37;6696.45;0.0;5149.02;4800.0;0.0;1200.0;0.0;0.0;0.0;864.0;9211.0;0.0;0.0
1416;0.0;1369.97;567.7;638.78;0.0;542.96;3600.0;0.0;1200.0;0.0;0.0;4475.37;855.0;9011.0;0.0;0.0
1417;0.0;1321.99;547.81;0.0;0.0;-0.0;2400.0;0.0;1200.0;0.0;0.0;4291.19;852.0;8213.0;0.0;0.0
1418;0.0;1247.36;516.89;0.0;0.0;-0.0;1200.0;0.0;1200.0;0.0;0.0;4006.75;849.0;7820.0;0.0;0.0
1419;0.0;1343.31;556.65;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4773.03;848.0;7521.0;0.0;0.0
1420;0.0;1300.67;538.98;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4493.35;850.0;7183.0;0.0;0.0
1421;0.0;1295.34;536.77;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4433.89;853.0;7119.0;0.0;0.0
1422;0.0;1428.6;591.99;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4511.4;867.0;7399.0;0.0;0.0
1423;0.0;1583.19;656.05;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4867.76;911.0;8018.0;0.0;0.0
1424;780.49;1748.44;724.53;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;4456.54;937.0;8647.0;0.0;0.0
1425;6849.18;1657.82;686.98;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;943.0;9281.0;0.0;855.98
1426;16979.6;1839.06;762.08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;941.0;9806.0;0.0;10715.75
1427;27157.81;1871.05;775.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;938.0;10164.0;0.0;20578.19
1428;34484.84;2190.88;907.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;939.0;10472.0;0.0;28050.59
1429;39358.91;2094.93;868.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;937.0;10659.0;0.0;32599.95
1430;41222.53;2206.87;914.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;931.0;10614.0;0.0;34660.9
1431;39900.48;2548.03;1055.87;0.0;0.0;0.0;0.0;684.77;0.0;0.0;0.0;0.0;928.0;10741.0;0.0;33006.61
1432;36682.95;2643.98;1095.63;0.0;0.0;0.0;513.57;1200.0;0.0;0.0;0.0;0.0;931.0;10609.0;0.0;29544.57
1433;30200.12;3033.12;1256.88;-0.0;3467.83;0.0;1413.57;1200.0;0.0;0.0;0.0;0.0;927.0;10459.0;0.0;20290.29
1434;21582.89;2921.18;1210.49;2947.66;7500.0;0.0;2313.57;1200.0;0.0;0.0;0.0;0.0;922.0;10304.0;0.0;7632.56
1435;11930.32;3694.12;1530.79;9322.66;6679.23;0.0;3213.57;1200.0;0.0;0.0;0.0;0.0;917.0;10193.0;0.0;0.0
1436;3934.3;3608.83;1495.45;15000.0;0.0;0.0;4113.57;0.0;22.43;0.0;0.0;0.0;901.0;9962.0;0.0;0.0
1437;509.71;4259.16;1764.94;15000.0;0.0;2107.2;4091.14;0.0;0.0;0.0;0.0;0.0;887.0;9528.0;0.0;0.0
1438;0.0;5325.28;2206.72;12520.94;0.0;905.99;4091.14;0.0;0.0;0.0;0.0;0.0;873.0;9311.0;0.0;0.0
1439;0.0;5421.23;2246.48;11455.07;0.0;908.28;4091.14;0.0;0.0;0.0;0.0;0.0;865.0;9441.0;0.0;0.0
1440;0.0;4653.63;1928.4;10386.5;0.0;707.08;4091.14;0.0;1083.89;0.0;0.0;0.0;857.0;9230.0;0.0;0.0
1441;0.0;4818.87;1996.87;9554.64;0.0;0.0;3007.25;0.0;607.25;0.0;0.0;0.0;853.0;8276.0;0.0;0.0
1442;0.0;2782.58;1153.06;9554.64;0.0;3105.36;2400.0;0.0;0.0;0.0;0.0;0.0;849.0;7890.0;0.0;0.0
1443;0.0;2798.57;1159.69;5901.27;0.0;1591.74;2400.0;0.0;1200.0;0.0;0.0;0.0;848.0;7598.0;0.0;0.0
1444;0.0;2473.4;1024.94;4028.64;0.0;1721.65;1200.0;0.0;1200.0;0.0;0.0;0.0;851.0;7271.0;0.0;0.0
1445;0.0;2489.4;1031.57;2003.17;0.0;1702.69;0.0;0.0;-0.0;0.0;0.0;1141.34;853.0;7218.0;0.0;0.0
1446;0.0;2516.05;1042.62;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;3073.33;868.0;7500.0;0.0;0.0
1447;0.0;2707.95;1122.14;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;3376.91;912.0;8119.0;0.0;0.0
1448;366.35;2665.31;1104.47;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;3695.88;938.0;8770.0;0.0;0.0
1449;4698.86;2777.25;1150.85;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;944.0;9409.0;0.0;161.96
1450;13730.22;2404.11;996.23;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;942.0;9952.0;0.0;8120.56
1451;22124.46;1743.11;722.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;939.0;10327.0;0.0;15201.89
1452;28336.5;2382.78;987.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;939.0;10636.0;0.0;22009.68
1453;32525.66;2164.23;896.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;938.0;10814.0;0.0;25710.71
1454;34580.41;2340.14;969.72;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;932.0;10762.0;0.0;28060.27
1455;34437.06;2739.94;1135.39;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;928.0;10891.0;0.0;28349.38
1456;32828.3;3358.29;1391.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;932.0;10750.0;0.0;27760.21
1457;28463.93;4477.72;1855.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;928.0;10586.0;0.0;25139.15
1458;21168.76;5133.38;2127.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;923.0;10414.0;0.0;18938.34
1459;11930.32;6609.96;2739.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;917.0;10276.0;0.0;11920.36
1460;4252.86;8033.23;3328.86;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;901.0;10028.0;0.0;6487.96
1461;860.13;9291.26;3850.17;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;888.0;9587.0;0.0;5302.56
1462;0.0;10458.66;4333.92;0.0;1740.1;0.0;0.0;1200.0;0.0;0.0;0.0;0.0;874.0;9369.0;0.0;3357.49
1463;0.0;9765.68;4046.76;1479.08;3977.45;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;866.0;9501.0;0.0;0.0
1464;0.0;8214.48;3403.96;4859.91;1999.44;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;858.0;9277.0;0.0;0.0
1465;0.0;8246.46;3417.22;6559.43;3005.68;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;852.0;8310.0;0.0;0.0
1466;0.0;4872.18;2018.96;9114.26;0.0;181.86;3600.0;0.0;0.0;0.0;0.0;0.0;848.0;7921.0;0.0;0.0
1467;0.0;4120.56;1707.5;8900.31;0.0;951.93;3600.0;0.0;0.0;0.0;0.0;0.0;847.0;7627.0;0.0;0.0
1468;0.0;4216.52;1747.26;7780.39;0.0;0.0;3600.0;0.0;486.22;0.0;0.0;0.0;850.0;7300.0;0.0;0.0
1469;0.0;3400.93;1409.3;7780.39;0.0;869.99;3113.78;0.0;713.78;0.0;0.0;0.0;852.0;7246.0;0.0;0.0
1470;0.0;2942.5;1219.33;6756.87;0.0;1295.17;2400.0;0.0;1200.0;0.0;0.0;0.0;867.0;7524.0;0.0;0.0
1471;0.0;2681.3;1111.09;5233.14;0.0;2236.61;1200.0;0.0;1200.0;0.0;0.0;0.0;910.0;8139.0;0.0;0.0
1472;477.85;3651.47;1513.12;2601.84;0.0;2211.56;0.0;0.0;-0.0;0.0;0.0;0.0;936.0;8790.0;0.0;0.0
1473;5654.56;3427.58;1420.34;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;942.0;9427.0;0.0;2017.49
1474;15275.27;3198.37;1325.36;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;940.0;9968.0;0.0;10771.0
1475;25724.26;2548.03;1055.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;938.0;10338.0;0.0;19928.16
1476;33497.28;2734.6;1133.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;938.0;10637.0;0.0;27666.07
1477;38562.5;3624.82;1502.07;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;936.0;10805.0;0.0;33820.39
1478;41318.1;4067.26;1685.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;930.0;10741.0;0.0;37259.77
1479;40665.03;5117.39;2120.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;927.0;10853.0;0.0;37977.0
1480;37973.15;5591.81;2317.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;930.0;10696.0;0.0;36116.13
1481;32573.44;5986.28;2480.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;926.0;10519.0;0.0;31447.35
1482;23956.21;7116.37;2948.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;921.0;10336.0;0.0;24606.51
1483;13778.01;9691.06;4015.84;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;916.0;10201.0;0.0;18199.9
1484;4412.15;10202.79;4227.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;900.0;9955.0;0.0;9787.84
1485;971.63;12361.69;5122.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;886.0;9511.0;0.0;9830.83
1486;0.0;12628.22;5232.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;872.0;9284.0;0.0;9449.18
1487;0.0;12020.53;4981.14;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;865.0;9403.0;0.0;8463.67
1488;0.0;11332.88;4696.19;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;856.0;9192.0;0.0;7693.07
1489;0.0;11119.66;4607.83;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;717.0;8326.0;0.0;8118.49
1490;0.0;9195.31;3810.41;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;714.0;7930.0;0.0;5789.71
1491;0.0;8225.14;3408.38;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;713.0;7628.0;0.0;4718.52
1492;0.0;7308.27;3028.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;715.0;7290.0;0.0;3761.72
1493;0.0;6514.01;2699.31;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;718.0;7225.0;0.0;2706.32
1494;0.0;6012.93;2491.67;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;732.0;7510.0;0.0;1726.61
1495;0.0;5932.97;2458.54;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;776.0;8143.0;0.0;1024.51
1496;1035.34;5831.69;2416.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;802.0;8785.0;0.0;1300.6
1497;7948.24;5725.08;2372.39;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;808.0;9372.0;0.0;7481.71
1498;18237.94;6188.84;2564.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;806.0;9889.0;0.0;17908.35
1499;29021.42;4637.63;1921.77;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;803.0;10201.0;0.0;26182.83
1500;36539.6;5287.97;2191.26;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;803.0;10444.0;0.0;34377.83
1501;41349.95;5666.44;2348.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;802.0;10591.0;0.0;39575.49
1502;42719.79;5607.81;2323.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;796.0;10457.0;0.0;40990.39
1503;42210.08;5229.33;2166.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;792.0;10479.0;0.0;39919.38
1504;39836.76;6407.4;2655.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;796.0;10284.0;0.0;39411.29
1505;34468.91;7393.56;3063.79;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;792.0;10065.0;0.0;35653.26
1506;25995.04;8571.63;3551.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;787.0;9912.0;0.0;28993.63
1507;15561.98;8955.43;3711.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;782.0;9805.0;0.0;19205.42
1508;5590.84;8934.11;3702.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;765.0;9525.0;0.0;9467.12
1509;1051.27;9701.72;4020.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;752.0;9164.0;0.0;6361.24
1510;0.0;9989.57;4139.54;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;738.0;8989.0;0.0;5878.11
1511;0.0;9675.06;4009.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;730.0;9128.0;0.0;5286.27
1512;0.0;9520.48;3945.15;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;722.0;8981.0;0.0;5206.63
1513;0.0;10010.89;4148.37;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;719.0;8123.0;0.0;6755.27
1514;0.0;8134.52;3370.83;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;719.0;7663.0;0.0;4561.35
1515;0.0;7478.85;3099.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;719.0;7277.0;0.0;4019.98
1516;0.0;7196.33;2982.06;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;720.0;6868.0;0.0;4030.39
1517;0.0;7308.27;3028.44;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;724.0;6678.0;0.0;4382.72
1518;0.0;6695.25;2774.42;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;735.0;6698.0;0.0;3506.67
1519;0.0;6828.52;2829.64;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;0.0;761.0;6867.0;0.0;3552.16
1520;939.77;6551.32;2714.78;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;779.0;7041.0;0.0;3943.87
1521;7773.03;6716.57;2783.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;791.0;7586.0;0.0;10477.85
1522;18222.01;7430.88;3079.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;796.0;8205.0;0.0;21323.14
1523;28671.0;7430.88;3079.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;793.0;8565.0;0.0;31409.13
1524;36539.6;6988.43;2895.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;788.0;8867.0;0.0;38344.94
1525;41349.95;7302.94;3026.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;786.0;9270.0;0.0;43195.13
1526;43341.0;7121.7;2951.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;781.0;9033.0;0.0;45161.83
1527;42417.15;7638.77;3165.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;776.0;8967.0;0.0;45030.32
1528;39502.27;9285.93;3847.96;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;773.0;8788.0;0.0;44621.15
1529;33465.43;10783.83;4468.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;775.0;8636.0;0.0;40856.93
1530;25166.77;12558.93;5204.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;779.0;8579.0;0.0;35129.93
