t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;H2_Stock;Hydro;Hydro_lac_utilization_rate;hy_th_fatal;Load;Defailance;Exces;Electrolyse
3770;0.0;2044.67;907.63;3348.78;0.0;2500.7;10276.33;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;888.0;7541.0;0.0;0.0;0.0;
3771;0.0;1747.68;775.79;406.78;0.0;345.76;9076.33;0.0;1200.0;0.0;0.0;2.69771129e6;2266.76;1.0;889.0;7225.0;0.0;0.0;0.0;
3772;0.0;1686.0;748.41;0.0;0.0;0.0;7876.33;0.0;1200.0;0.0;0.0;2.69771129e6;2345.59;1.0;886.0;6866.0;0.0;0.0;0.0;
3773;0.0;1331.89;591.23;0.0;0.0;0.0;6676.33;0.0;1200.0;0.0;0.0;2.69771129e6;2770.88;1.0;886.0;6780.0;0.0;0.0;0.0;
3774;16.67;1057.75;469.53;0.0;0.0;0.0;5476.33;0.0;1200.0;0.0;0.0;2.69771129e6;3395.06;1.0;895.0;7034.0;0.0;0.0;0.0;
3775;1133.33;1160.55;515.17;0.0;0.0;0.0;4276.33;0.0;1200.0;0.0;0.0;2.69771129e6;2794.95;1.0;936.0;7740.0;0.0;0.0;0.0;
3776;6300.0;1021.19;453.31;0.0;0.0;0.0;3076.33;154.5;0.0;0.0;0.0;2.69771129e6;0.0;1.0;962.0;8582.0;0.0;0.0;0.0;
3777;14000.0;792.74;351.9;0.0;5804.63;0.0;3192.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;966.0;9106.0;0.0;0.0;0.0;
3778;24383.33;607.69;269.75;4933.94;0.0;4193.85;4092.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;965.0;9434.0;0.0;19785.62;0.0;
3779;31583.33;468.33;207.89;0.0;0.0;0.0;4992.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;964.0;9582.0;0.0;22441.56;0.0;
3780;36216.67;468.33;207.89;0.0;0.0;0.0;5892.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;965.0;9762.0;0.0;26895.89;0.0;
3781;39616.67;498.03;221.08;0.0;0.0;0.0;6792.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;963.0;9843.0;0.0;30255.77;0.0;
3782;41483.33;484.32;214.99;0.0;0.0;0.0;7692.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;961.0;9699.0;0.0;32244.65;0.0;
3783;40716.67;612.26;271.78;0.0;0.0;0.0;8592.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;958.0;9635.0;0.0;31723.71;0.0;
3784;38866.67;728.77;323.5;0.0;0.0;0.0;9492.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;955.0;9395.0;0.0;30278.94;0.0;
3785;35150.0;904.68;401.59;0.0;0.0;0.0;10392.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;949.0;9181.0;0.0;27024.27;0.0;
3786;28866.67;1103.44;489.81;0.0;7294.97;0.0;11292.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;944.0;9067.0;0.0;13841.95;0.0;
3787;19583.33;1012.06;449.25;6200.72;7500.0;0.0;12192.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;937.0;9208.0;0.0;4073.64;0.0;
3788;10116.67;1487.24;660.18;12575.72;2852.09;0.0;13092.21;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;920.0;9132.0;0.0;0.0;0.0;
3789;3550.0;1880.18;834.61;15000.0;0.0;177.21;13992.21;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;910.0;8552.0;0.0;0.0;0.0;
3790;350.0;2188.6;971.52;14791.52;0.0;2618.89;12792.21;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;903.0;8232.0;0.0;0.0;0.0;
3791;0.0;1976.13;877.2;11710.48;0.0;3681.66;11592.21;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;904.0;8639.0;0.0;0.0;0.0;
3792;0.0;1809.36;803.17;7379.11;0.0;4000.46;10392.21;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;896.0;8709.0;0.0;0.0;0.0;
3793;0.0;1834.49;814.33;2672.69;0.0;2271.78;9192.21;0.0;1200.0;0.0;0.0;2.69771129e6;938.39;1.0;889.0;7948.0;0.0;0.0;0.0;
3794;0.0;1608.32;713.93;0.0;0.0;0.0;7992.21;0.0;1200.0;0.0;0.0;2.69771129e6;3104.75;1.0;888.0;7515.0;0.0;0.0;0.0;
3795;0.0;1315.9;584.13;0.0;0.0;0.0;6792.21;0.0;1200.0;0.0;0.0;2.69771129e6;3212.97;1.0;888.0;7201.0;0.0;0.0;0.0;
3796;0.0;1235.94;548.63;0.0;0.0;0.0;5592.21;0.0;1200.0;0.0;0.0;2.69771129e6;2974.43;1.0;886.0;6845.0;0.0;0.0;0.0;
3797;0.0;1073.74;476.63;0.0;0.0;0.0;4392.21;0.0;1200.0;0.0;0.0;2.69771129e6;3124.63;1.0;886.0;6761.0;0.0;0.0;0.0;
3798;16.67;1030.33;457.36;0.0;0.0;0.0;3192.21;0.0;1200.0;0.0;0.0;2.69771129e6;3421.64;1.0;894.0;7020.0;0.0;0.0;0.0;
3799;1100.0;925.24;410.71;0.0;0.0;0.0;1992.21;0.0;1200.0;0.0;0.0;2.69771129e6;3158.04;1.0;936.0;7730.0;0.0;0.0;0.0;
3800;5016.67;874.98;388.4;0.0;0.0;0.0;792.21;0.0;792.21;0.0;0.0;2.69771129e6;537.74;1.0;962.0;8572.0;0.0;0.0;0.0;
3801;12850.0;964.08;427.95;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;966.0;9098.0;0.0;4910.03;0.0;
3802;21416.67;797.31;353.92;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;965.0;9430.0;0.0;12902.9;0.0;
3803;27916.67;797.31;353.92;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;964.0;9587.0;0.0;19244.9;0.0;
3804;32133.33;836.14;371.16;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;965.0;9779.0;0.0;23326.64;0.0;
3805;33666.67;808.73;358.99;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;962.0;9875.0;0.0;24721.39;0.0;
3806;34900.0;740.19;328.57;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;961.0;9751.0;0.0;25978.76;0.0;
3807;32400.0;847.57;376.23;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;957.0;9716.0;0.0;23664.8;0.0;
3808;30816.67;890.97;395.5;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;955.0;9501.0;0.0;22357.14;0.0;
3809;27383.33;906.97;402.6;0.0;1042.46;0.0;7200.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;949.0;9307.0;0.0;18092.44;0.0;
3810;22500.0;961.79;426.94;886.09;7500.0;0.0;8100.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;944.0;9204.0;0.0;6928.73;0.0;
3811;15416.67;1318.18;585.14;7261.09;7500.0;0.0;9000.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;936.0;9330.0;0.0;225.99;0.0;
3812;8583.33;1761.39;781.88;13636.09;1604.6;0.0;9900.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;920.0;9242.0;0.0;0.0;0.0;
3813;2050.0;2204.59;978.61;15000.0;0.0;1316.8;10800.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;909.0;8659.0;0.0;0.0;0.0;
3814;183.33;2618.09;1162.17;13450.83;0.0;2281.41;9600.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;903.0;8348.0;0.0;0.0;0.0;
3815;0.0;2449.04;1087.12;10766.82;0.0;3129.84;8400.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;904.0;8770.0;0.0;0.0;0.0;
3816;0.0;2519.86;1118.56;7084.66;0.0;3086.58;7200.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;896.0;8821.0;0.0;0.0;0.0;
3817;0.0;2558.69;1135.8;3453.39;0.0;2255.5;6000.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;888.0;8038.0;0.0;0.0;0.0;
3818;0.0;1996.7;886.33;799.85;0.0;679.87;4800.0;0.0;1200.0;0.0;0.0;2.69771129e6;1960.1;1.0;887.0;7610.0;0.0;0.0;0.0;
3819;0.0;1973.85;876.19;0.0;0.0;0.0;3600.0;0.0;1200.0;0.0;0.0;2.69771129e6;2363.96;1.0;887.0;7301.0;0.0;0.0;0.0;
3820;0.0;1980.7;879.23;0.0;0.0;0.0;2400.0;0.0;1200.0;0.0;0.0;2.69771129e6;2008.06;1.0;885.0;6953.0;0.0;0.0;0.0;
3821;0.0;1935.01;858.95;0.0;0.0;0.0;1200.0;0.0;1200.0;0.0;0.0;2.69771129e6;1997.04;1.0;885.0;6876.0;0.0;0.0;0.0;
3822;16.67;1829.92;812.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;3577.11;1.0;893.0;7129.0;0.0;0.0;0.0;
3823;466.67;2058.38;913.71;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;3457.24;1.0;934.0;7830.0;0.0;0.0;0.0;
3824;3783.33;2405.63;1067.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;472.18;1.0;960.0;8689.0;0.0;0.0;0.0;
3825;10300.0;2458.17;1091.18;0.0;4392.36;0.0;0.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;964.0;9221.0;0.0;0.0;0.0;
3826;16983.33;2161.18;959.35;3733.5;0.0;3173.48;900.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;963.0;9578.0;0.0;13462.34;0.0;
3827;23000.0;2147.48;953.26;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;962.0;9763.0;0.0;16099.74;0.0;
3828;26650.0;1976.13;877.2;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;963.0;9971.0;0.0;19295.34;0.0;
3829;27966.67;2503.87;1111.46;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;961.0;10074.0;0.0;21269.0;0.0;
3830;29766.67;2524.43;1120.59;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;959.0;9959.0;0.0;23211.68;0.0;
3831;28350.0;2396.49;1063.8;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;956.0;9942.0;0.0;21624.29;0.0;
3832;27033.33;2097.22;930.95;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;953.0;9723.0;0.0;20091.5;0.0;
3833;24883.33;1998.98;887.35;0.0;996.96;0.0;7200.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;947.0;9507.0;0.0;17012.7;0.0;
3834;20516.67;2026.39;899.51;847.41;7500.0;0.0;8100.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;942.0;9369.0;0.0;6315.58;0.0;
3835;13800.0;2357.65;1046.56;7222.41;7499.21;0.0;9000.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;935.0;9440.0;0.0;0.0;0.0;
3836;7366.67;2686.63;1192.59;13596.75;1650.89;0.0;9900.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;919.0;9314.0;0.0;0.0;0.0;
3837;1866.67;3116.12;1383.24;15000.0;0.0;232.96;10800.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;908.0;8707.0;0.0;0.0;0.0;
3838;150.0;3090.99;1372.09;14725.92;0.0;1666.92;9600.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;902.0;8382.0;0.0;0.0;0.0;
3839;0.0;2656.93;1179.41;12764.85;0.0;2854.66;8400.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;903.0;8794.0;0.0;0.0;0.0;
3840;0.0;2645.51;1174.34;9406.42;0.0;2920.15;7200.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;894.0;8834.0;0.0;0.0;0.0;
3841;0.0;2636.37;1170.28;5970.94;0.0;2181.35;6000.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;888.0;8076.0;0.0;0.0;0.0;
3842;0.0;3086.43;1370.06;3404.65;0.0;1086.51;4800.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;887.0;7630.0;0.0;0.0;0.0;
3843;0.0;3426.82;1521.16;2126.4;0.0;282.01;3600.0;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;888.0;7318.0;0.0;0.0;0.0;
3844;0.0;3429.11;1522.18;1794.62;0.0;0.0;2400.0;0.0;1123.72;0.0;0.0;2.69771129e6;0.0;1.0;886.0;6961.0;0.0;0.0;0.0;
3845;0.0;3513.64;1559.7;1794.62;0.0;0.0;1276.28;0.0;938.67;0.0;0.0;2.69771129e6;0.0;1.0;885.0;6897.0;0.0;0.0;0.0;
3846;0.0;3333.16;1479.58;1794.62;0.0;1095.64;337.62;0.0;337.62;0.0;0.0;2.69771129e6;0.0;1.0;894.0;7140.0;0.0;0.0;0.0;
3847;450.0;3020.17;1340.65;505.63;0.0;429.78;0.0;0.0;0.0;0.0;0.0;2.69771129e6;1666.39;1.0;935.0;7842.0;0.0;0.0;0.0;
3848;3333.33;3184.66;1413.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;961.0;8697.0;0.0;195.66;0.0;
3849;9533.33;2963.06;1315.3;0.0;5553.69;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;965.0;9223.0;0.0;0.0;0.0;
3850;14916.67;2709.47;1202.73;4720.64;0.0;4012.54;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;963.0;9597.0;0.0;14207.42;0.0;
3851;17450.0;1745.4;774.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;962.0;9776.0;0.0;11156.17;0.0;
3852;21000.0;1667.72;740.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;964.0;9942.0;0.0;14430.02;0.0;
3853;20200.0;1587.76;704.81;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;962.0;10014.0;0.0;13440.57;0.0;
3854;21466.67;1825.35;810.27;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;960.0;9799.0;0.0;15263.29;0.0;
3855;17450.0;1889.32;838.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;957.0;9697.0;0.0;11437.99;0.0;
3856;16966.67;1370.73;608.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;954.0;9421.0;0.0;10478.86;0.0;
3857;15700.0;1203.96;534.44;0.0;6317.4;0.0;0.0;520.17;0.0;0.0;0.0;2.69771129e6;0.0;1.0;948.0;9137.0;0.0;2411.82;0.0;
3858;13616.67;1576.34;699.73;5369.79;7500.0;0.0;390.13;338.74;0.0;0.0;0.0;2.69771129e6;0.0;1.0;942.0;8996.0;0.0;0.0;0.0;
3859;9033.33;1998.98;887.35;11744.79;3829.66;0.0;644.18;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;935.0;9025.0;0.0;0.0;0.0;
3860;5583.33;2220.58;985.71;15000.0;0.0;0.0;644.18;867.63;0.0;0.0;0.0;2.69771129e6;0.0;1.0;919.0;8841.0;0.0;0.0;0.0;
3861;1516.67;2647.79;1175.35;15000.0;0.0;880.19;1294.91;0.0;1200.0;0.0;0.0;2.69771129e6;0.0;1.0;909.0;8329.0;0.0;0.0;0.0;
3862;83.33;3070.43;1362.96;13964.48;0.0;2625.27;94.91;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;902.0;8044.0;0.0;0.0;0.0;
3863;0.0;3719.25;1650.97;10875.93;0.0;2161.88;94.91;0.0;94.91;0.0;0.0;2.69771129e6;0.0;1.0;903.0;8530.0;0.0;0.0;0.0;
3864;0.0;4032.23;1789.9;8332.54;0.0;1904.87;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;895.0;8622.0;0.0;0.0;0.0;
3865;0.0;3792.35;1683.42;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;1487.23;1.0;892.0;7855.0;0.0;0.0;0.0;
3866;0.0;3390.27;1504.94;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;1598.79;1.0;889.0;7383.0;0.0;0.0;0.0;
3867;0.0;3298.89;1464.37;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;1358.74;1.0;884.0;7006.0;0.0;0.0;0.0;
3868;0.0;3449.67;1531.3;0.0;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;733.03;1.0;884.0;6598.0;0.0;0.0;0.0;
3869;0.0;4448.02;1974.47;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;887.0;6405.0;0.0;904.49;0.0;
3870;0.0;5332.14;2366.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;892.0;6379.0;0.0;2212.07;0.0;
3871;216.67;5889.57;2614.37;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;925.0;6487.0;0.0;3158.61;0.0;
3872;2050.0;6917.61;3070.72;0.0;6119.33;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;946.0;6865.0;0.0;0.0;0.0;
3873;6050.0;7600.69;3373.94;5201.43;0.0;4421.22;-0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;949.0;7423.0;0.0;14971.85;0.0;
3874;9066.67;7861.13;3489.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;951.0;7942.0;0.0;13426.35;0.0;
3875;12266.67;7495.6;3327.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;956.0;8189.0;0.0;15856.56;0.0;
3876;14566.67;6435.57;2856.74;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;957.0;8381.0;0.0;16434.98;0.0;
3877;18350.0;5834.74;2590.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;955.0;8676.0;0.0;19053.77;0.0;
3878;20033.33;5279.59;2343.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;951.0;8336.0;0.0;20271.53;0.0;
3879;22950.0;5073.98;2252.34;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;939.0;8071.0;0.0;23144.32;0.0;
3880;22533.33;5332.14;2366.93;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;937.0;7766.0;0.0;23403.4;0.0;
3881;22416.67;5638.27;2502.82;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;932.0;7525.0;0.0;23964.75;0.0;
3882;18483.33;5793.62;2571.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;925.0;7473.0;0.0;20300.73;0.0;
3883;13250.0;5160.8;2290.87;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;921.0;7645.0;0.0;13977.67;0.0;
3884;7216.67;4450.3;1975.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;908.0;7625.0;0.0;6925.45;0.0;
3885;2583.33;4123.61;1830.47;0.0;394.71;0.0;0.0;-0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;898.0;7278.0;0.0;1762.7;0.0;
3886;400.0;3981.97;1767.59;335.5;0.0;20.44;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;0.0;1.0;893.0;7063.0;0.0;0.0;0.0;
3887;0.0;4484.57;1990.7;311.45;0.0;264.74;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;0.0;1.0;887.0;7627.0;0.0;0.0;0.0;
3888;0.0;5042.0;2238.14;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;883.0;7892.0;0.0;271.14;0.0;
3889;0.0;5281.88;2344.62;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;889.0;7284.0;0.0;1231.5;0.0;
3890;0.0;5560.59;2468.34;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;886.0;6860.0;0.0;2054.93;0.0;
3891;0.0;5752.49;2553.53;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;881.0;6477.0;0.0;2710.02;0.0;
3892;0.0;5912.41;2624.51;0.0;0.0;0.0;0.0;-0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;880.0;6040.0;0.0;3376.92;0.0;
3893;0.0;6136.3;2723.9;0.0;-0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;883.0;5838.0;0.0;3905.19;0.0;
3894;16.67;6903.91;3064.64;0.0;-0.0;0.0;0.0;-0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;888.0;5740.0;0.0;5133.21;0.0;
3895;1016.67;6248.24;2773.59;0.0;0.0;0.0;0.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;920.0;5747.0;0.0;4011.49;0.0;
3896;4933.33;6801.1;3019.0;-0.0;0.0;0.0;900.0;0.0;900.0;0.0;0.0;2.69771129e6;0.0;1.0;941.0;5975.0;0.0;10619.44;0.0;
3897;12166.67;6871.92;3050.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;944.0;6447.0;0.0;16586.03;0.0;
3898;21800.0;7358.53;3266.44;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;946.0;6942.0;0.0;26428.97;0.0;
3899;28383.33;7963.94;3535.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;950.0;7276.0;0.0;33556.45;0.0;
3900;32383.33;8350.03;3706.57;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;951.0;7552.0;0.0;37838.93;0.0;
3901;34750.0;8665.29;3846.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;950.0;7894.0;0.0;40317.81;0.0;
3902;35900.0;8583.05;3810.01;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;946.0;7493.0;0.0;41746.06;0.0;
3903;35866.67;8708.7;3865.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;935.0;7152.0;0.0;42224.15;0.0;
3904;33983.33;8953.15;3974.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;933.0;6852.0;0.0;40991.77;0.0;
3905;30733.33;8962.28;3978.35;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;928.0;6690.0;0.0;37911.97;0.0;
3906;24683.33;8336.32;3700.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;921.0;6727.0;0.0;30914.13;0.0;
3907;17283.33;7319.69;3249.2;0.0;2879.49;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;917.0;7080.0;0.0;18809.74;0.0;
3908;8466.67;6524.67;2896.29;2447.57;7500.0;0.0;0.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;904.0;7366.0;0.0;2725.63;0.0;
3909;2850.0;5581.15;2477.47;8822.57;4554.62;0.0;900.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;895.0;7249.0;0.0;0.0;0.0;
3910;450.0;5185.93;2302.03;12693.99;1722.95;0.0;900.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;889.0;7104.0;0.0;0.0;0.0;
3911;0.0;4678.76;2076.89;14158.5;48.65;0.0;900.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;884.0;7591.0;0.0;0.0;0.0;
3912;0.0;4105.33;1822.35;14199.85;0.0;84.31;900.0;0.0;900.0;0.0;0.0;2.69771129e6;0.0;1.0;880.0;7792.0;0.0;0.0;0.0;
3913;0.0;3922.57;1741.22;14100.66;0.0;685.21;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;0.0;1.0;884.0;7233.0;0.0;0.0;0.0;
3914;0.0;3735.24;1658.07;13294.54;0.0;570.7;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;0.0;1.0;883.0;6847.0;0.0;0.0;0.0;
3915;0.0;3193.8;1417.72;12623.13;0.0;1052.48;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;0.0;1.0;884.0;6548.0;0.0;0.0;0.0;
3916;0.0;2636.37;1170.28;11384.92;0.0;1529.35;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;0.0;1.0;881.0;6217.0;0.0;0.0;0.0;
3917;0.0;2131.48;946.16;9585.69;0.0;2254.35;-0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;881.0;6213.0;0.0;0.0;0.0;
3918;16.67;2108.64;936.02;6933.51;0.0;2660.67;-0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;890.0;6612.0;0.0;0.0;0.0;
3919;1033.33;1523.79;676.41;3803.31;0.0;3229.46;-0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;930.0;7393.0;0.0;0.0;0.0;
3920;5316.67;1384.44;614.55;3.94;0.0;3.35;0.0;0.0;-0.0;0.0;0.0;2.69771129e6;0.0;1.0;955.0;8274.0;0.0;0.0;0.0;
3921;12366.67;1283.92;569.93;0.0;6327.51;0.0;0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;958.0;8851.0;0.0;0.0;0.0;
3922;20850.0;1519.22;674.38;5378.39;0.0;4571.63;-0.0;0.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;957.0;9171.0;0.0;19401.23;0.0;
3923;26550.0;1439.27;638.89;0.0;0.0;0.0;0.0;400.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;957.0;9325.0;0.0;19860.15;0.0;
3924;30950.0;1624.31;721.03;0.0;0.0;0.0;300.0;1200.0;0.0;0.0;0.0;2.69771129e6;0.0;1.0;958.0;9490.0;0.0;23563.35;0.0;
