t;Solar;Onshore;Offshore;Battery_stock;Battery_charge;Battery_discharge;STEP_stock;STEP_charge;STEP_discharge;H2_CCG;H2_TAC;Hydro;hy_th_fatal;Load;Defailance;Exces
635;20142.25;494.22;55.78;0.0;0.0;0.0;969.42;1200.0;0.0;0.0;0.0;0.0;960.0;9779.0;0.0;10673.25
636;23894.47;442.11;49.89;-0.0;0.0;0.0;1869.42;1200.0;0.0;0.0;0.0;0.0;960.0;10015.0;0.0;14131.47
637;24371.14;484.34;54.66;-0.0;0.0;0.0;2769.42;1200.0;0.0;0.0;0.0;0.0;955.0;10134.0;0.0;14531.14
638;25483.36;539.15;60.85;-0.0;0.0;0.0;3669.42;1200.0;0.0;0.0;0.0;0.0;950.0;10047.0;0.0;15786.36
639;25923.36;526.57;59.43;-0.0;0.0;0.0;4569.42;1200.0;0.0;0.0;0.0;0.0;950.0;10064.0;0.0;16195.36
640;25018.92;498.72;56.28;-0.0;0.0;0.0;5469.42;1200.0;0.0;0.0;0.0;0.0;950.0;9866.0;0.0;15457.92
641;22305.58;573.3;64.7;-0.0;200.12;0.0;6369.42;1200.0;0.0;0.0;0.0;0.0;948.0;9697.0;0.0;12794.46
642;18150.02;622.72;70.28;170.1;567.0;0.0;7269.42;1200.0;0.0;0.0;0.0;0.0;944.0;9557.0;0.0;8463.02
643;12063.35;619.13;69.87;652.05;567.0;0.0;8169.42;1200.0;0.0;0.0;0.0;0.0;940.0;9586.0;0.0;2339.35
644;6086.67;793.45;89.55;1134.0;0.0;-0.0;9069.42;627.67;0.0;2150.0;0.0;0.0;922.0;9414.0;0.0;0.0
645;1601.11;951.61;107.39;1134.0;0.0;567.0;9540.18;0.0;1200.0;2150.0;1275.0;111.89;909.0;8873.0;0.0;0.0
646;134.44;868.04;97.96;466.94;0.0;396.9;8340.18;0.0;1200.0;2150.0;1275.0;1602.66;902.0;8627.0;0.0;0.0
647;0.0;751.22;84.78;0.0;0.0;-0.0;7140.18;0.0;1200.0;2150.0;1275.0;2681.0;899.0;9041.0;0.0;0.0
648;0.0;658.67;74.33;0.0;0.0;-0.0;5940.18;0.0;1200.0;2150.0;1275.0;2714.0;888.0;8960.0;0.0;0.0
649;0.0;634.4;71.6;0.0;0.0;-0.0;4740.18;0.0;1200.0;2150.0;1275.0;1930.0;886.0;8147.0;0.0;0.0
650;0.0;527.47;59.53;0.0;0.0;-0.0;3540.18;0.0;1200.0;2150.0;1275.0;1639.0;885.0;7736.0;0.0;0.0
651;0.0;497.82;56.18;0.0;0.0;-0.0;2340.18;0.0;1200.0;2150.0;1275.0;1371.0;882.0;7432.0;0.0;0.0
652;0.0;419.64;47.36;0.0;0.0;-0.0;1140.18;0.0;1140.18;2150.0;1275.0;1165.82;881.0;7079.0;0.0;0.0
653;0.0;438.51;49.49;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;1275.0;2218.0;887.0;7018.0;0.0;0.0
654;0.0;466.37;52.63;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;1275.0;2448.0;896.0;7288.0;0.0;0.0
655;73.33;499.62;56.38;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;1275.0;2755.67;932.0;7742.0;0.0;0.0
656;1760.0;512.2;57.8;0.0;0.0;-0.0;-0.0;0.0;0.0;2150.0;1275.0;1684.0;955.0;8394.0;0.0;0.0
657;7247.79;508.6;57.4;0.0;0.0;-0.0;0.0;1034.79;0.0;1290.0;0.0;0.0;963.0;9032.0;0.0;0.0
658;14373.35;564.31;63.69;0.0;0.0;0.0;776.09;1200.0;0.0;0.0;0.0;0.0;961.0;9525.0;0.0;5237.35
659;20154.47;576.89;65.11;-0.0;0.0;0.0;1676.09;1200.0;0.0;0.0;0.0;0.0;959.0;9788.0;0.0;10767.47
660;24175.58;576.89;65.11;-0.0;0.0;0.0;2576.09;1200.0;0.0;0.0;0.0;0.0;958.0;10010.0;0.0;14565.58
661;26534.48;600.26;67.74;-0.0;0.0;0.0;3476.09;1200.0;0.0;0.0;0.0;0.0;953.0;10135.0;0.0;16820.48
662;28062.26;616.43;69.57;-0.0;0.0;0.0;4376.09;1200.0;0.0;0.0;0.0;0.0;949.0;9945.0;0.0;18552.26
663;27573.37;627.22;70.78;-0.0;0.0;0.0;5276.09;1200.0;0.0;0.0;0.0;0.0;949.0;9972.0;0.0;18048.37
664;26131.14;597.56;67.44;-0.0;0.0;0.0;6176.09;1200.0;0.0;0.0;0.0;0.0;949.0;9764.0;0.0;16781.14
665;22721.14;530.17;59.83;-0.0;200.12;0.0;7076.09;1200.0;0.0;0.0;0.0;0.0;946.0;9548.0;0.0;13309.02
666;18785.58;587.68;66.32;170.1;567.0;0.0;7976.09;1200.0;0.0;0.0;0.0;0.0;942.0;9419.0;0.0;9195.58
667;12588.9;586.78;66.22;652.05;567.0;0.0;8876.09;1200.0;0.0;0.0;0.0;0.0;938.0;9401.0;0.0;3011.9
668;6575.56;549.94;62.06;1134.0;0.0;-0.0;9776.09;1120.56;0.0;2150.0;0.0;0.0;921.0;9138.0;0.0;0.0
669;1870.0;728.76;82.24;1134.0;0.0;422.0;10616.51;0.0;1200.0;2150.0;1275.0;0.0;907.0;8635.0;0.0;0.0
670;171.11;651.48;73.52;637.53;0.0;541.9;9416.51;0.0;1200.0;2150.0;1275.0;1473.99;901.0;8438.0;0.0;0.0
671;0.0;540.05;60.95;0.0;0.0;-0.0;8216.51;0.0;1200.0;2150.0;1275.0;2742.0;898.0;8866.0;0.0;0.0
672;0.0;381.0;43.0;0.0;0.0;-0.0;7016.51;0.0;1200.0;2150.0;1275.0;2830.0;887.0;8766.0;0.0;0.0
673;0.0;418.74;47.26;567.0;0.0;481.95;1200.0;0.0;1200.0;2580.0;1275.0;1076.05;888.0;7967.0;0.0;0.0
674;0.0;320.8;36.2;-0.0;0.0;0.0;0.0;0.0;0.0;2580.0;1275.0;2406.0;884.0;7502.0;0.0;0.0
675;0.0;273.17;30.83;-0.0;0.0;0.0;-0.0;0.0;0.0;2580.0;1275.0;2107.0;882.0;7148.0;0.0;0.0
676;0.0;250.71;28.29;-0.0;0.0;0.0;-0.0;0.0;0.0;2580.0;1275.0;1720.0;882.0;6736.0;0.0;0.0
677;0.0;279.46;31.54;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;1275.0;1514.0;881.0;6561.0;0.0;0.0
678;0.0;245.31;27.69;-0.0;0.0;0.0;-0.0;0.0;0.0;2580.0;1275.0;1563.0;886.0;6577.0;0.0;0.0
679;220.0;230.94;26.06;-0.0;0.0;0.0;0.0;0.0;-0.0;2580.0;1275.0;1369.0;915.0;6616.0;0.0;0.0
680;2322.24;198.59;22.41;0.0;0.0;-0.0;0.0;432.24;0.0;2580.0;1275.0;0.0;930.0;6896.0;0.0;0.0
681;7907.85;231.84;26.16;0.0;0.0;0.0;324.18;1200.0;0.0;0.0;0.0;0.0;937.0;7426.0;0.0;476.85
682;15754.59;240.82;27.18;0.0;0.0;0.0;1224.18;1200.0;0.0;0.0;0.0;0.0;942.0;7996.0;0.0;7768.59
683;22599.09;276.77;31.23;0.0;0.0;0.0;2124.18;1200.0;0.0;0.0;0.0;0.0;943.0;8335.0;0.0;14315.09
684;28123.59;328.88;37.12;0.0;0.0;0.0;3024.18;1200.0;0.0;0.0;0.0;0.0;943.0;8595.0;0.0;19637.59
685;31399.17;382.8;43.2;0.0;0.0;0.0;3924.18;1200.0;0.0;0.0;0.0;0.0;942.0;8931.0;0.0;22636.17
686;33256.97;384.6;43.4;0.0;0.0;0.0;4824.18;1200.0;0.0;0.0;0.0;0.0;937.0;8717.0;0.0;24704.97
687;32926.97;399.87;45.13;0.0;0.0;0.0;5724.18;1200.0;0.0;0.0;0.0;0.0;935.0;8650.0;0.0;24456.97
688;31142.51;437.61;49.39;-0.0;0.0;0.0;6624.18;1200.0;0.0;0.0;0.0;0.0;934.0;8488.0;0.0;22875.51
689;27512.47;475.35;53.65;0.0;323.0;0.0;7524.18;1200.0;0.0;0.0;0.0;0.0;929.0;8338.0;0.0;19109.47
690;21951.31;597.56;67.44;274.55;915.16;0.0;8424.18;1200.0;0.0;0.0;0.0;0.0;923.0;8286.0;0.0;13138.15
691;14556.8;644.29;72.71;1052.44;915.16;0.0;9324.18;1200.0;0.0;0.0;0.0;0.0;921.0;8286.0;0.0;5793.64
692;7088.95;735.94;83.06;1830.33;0.0;-0.0;10224.18;1200.0;0.0;539.05;0.0;0.0;906.0;8153.0;0.0;0.0
693;2138.91;935.43;105.57;1830.33;0.0;-0.0;11124.18;99.91;0.0;2580.0;1275.0;0.0;898.0;7833.0;0.0;0.0
694;146.67;975.87;110.13;1830.33;0.0;631.33;11199.11;0.0;1200.0;2580.0;1275.0;0.0;900.0;7819.0;0.0;0.0
695;0.0;972.27;109.73;1087.58;0.0;915.16;9999.11;0.0;1200.0;2580.0;1275.0;432.84;901.0;8386.0;0.0;0.0
696;0.0;957.0;108.0;10.92;0.0;9.28;8799.11;0.0;1200.0;2580.0;1275.0;1323.72;888.0;8341.0;0.0;0.0
697;0.0;965.98;109.02;0.0;0.0;-0.0;7599.11;0.0;1200.0;2580.0;1275.0;564.0;887.0;7581.0;0.0;0.0
698;0.0;707.19;79.81;0.0;0.0;-0.0;6399.11;0.0;1200.0;2580.0;1275.0;446.0;883.0;7171.0;0.0;0.0
699;0.0;617.33;69.67;0.0;0.0;-0.0;5199.11;0.0;1200.0;2580.0;1275.0;201.0;882.0;6825.0;0.0;0.0
700;0.0;571.5;64.5;0.0;0.0;-0.0;3999.11;0.0;1057.0;2580.0;1275.0;0.0;881.0;6429.0;0.0;0.0
701;0.0;559.82;63.18;0.0;0.0;-0.0;2942.11;0.0;880.0;2580.0;1275.0;0.0;880.0;6238.0;0.0;0.0
702;0.0;505.01;56.99;-0.0;0.0;0.0;2062.11;0.0;864.0;2580.0;1275.0;0.0;885.0;6166.0;0.0;0.0
703;220.0;439.41;49.59;0.0;0.0;-0.0;1198.11;0.0;585.0;2580.0;1275.0;0.0;914.0;6063.0;0.0;0.0
704;2322.24;487.04;54.96;0.0;0.0;-0.0;613.12;1200.0;0.0;2580.0;1041.76;0.0;929.0;6215.0;0.0;0.0
705;7883.4;426.83;48.17;0.0;0.0;0.0;1513.12;1200.0;0.0;0.0;0.0;0.0;935.0;6662.0;0.0;1431.4
706;15962.37;321.69;36.31;0.0;0.0;0.0;2413.12;1200.0;0.0;0.0;0.0;0.0;940.0;7222.0;0.0;8838.37
707;23112.43;287.55;32.45;0.0;0.0;0.0;3313.12;1200.0;0.0;0.0;0.0;0.0;941.0;7649.0;0.0;15524.43
708;29101.38;356.74;40.26;0.0;0.0;0.0;4213.12;1200.0;0.0;0.0;0.0;0.0;941.0;7989.0;0.0;21250.38
709;32682.52;396.28;44.72;0.0;0.0;0.0;5113.12;1200.0;0.0;0.0;0.0;0.0;940.0;8372.0;0.0;24491.52
710;34955.87;353.15;39.85;0.0;0.0;0.0;6013.12;1200.0;0.0;0.0;0.0;0.0;936.0;8098.0;0.0;26986.87
711;34686.98;455.58;51.42;0.0;0.0;0.0;6913.12;1200.0;0.0;0.0;0.0;0.0;934.0;7978.0;0.0;26949.98
712;32645.85;504.11;56.89;0.0;0.0;0.0;7813.12;1200.0;0.0;0.0;0.0;0.0;933.0;7818.0;0.0;25121.85
713;28881.37;539.15;60.85;0.0;0.0;0.0;8713.12;1200.0;0.0;0.0;0.0;0.0;928.0;7711.0;0.0;21498.37
714;23466.88;745.83;84.17;-0.0;323.0;0.0;9613.12;1200.0;0.0;0.0;0.0;0.0;922.0;7718.0;0.0;15977.88
715;15901.26;906.68;102.32;274.55;915.16;0.0;10513.12;1200.0;0.0;0.0;0.0;0.0;920.0;7793.0;0.0;7922.09
716;8188.96;988.45;111.55;1052.44;915.16;0.0;11413.12;1200.0;0.0;0.0;0.0;0.0;904.0;7893.0;0.0;184.8
717;2334.47;850.96;96.04;1830.33;0.0;0.0;12313.12;222.47;0.0;2580.0;1275.0;0.0;897.0;7811.0;0.0;0.0
718;268.89;962.39;108.61;1830.33;0.0;631.11;12479.96;0.0;1200.0;2580.0;1275.0;0.0;899.0;7925.0;0.0;0.0
719;0.0;1169.96;132.04;1087.85;0.0;915.16;11279.96;0.0;1200.0;2580.0;1275.0;295.84;900.0;8468.0;0.0;0.0
720;0.0;1141.21;128.79;11.18;0.0;9.51;10079.96;0.0;1200.0;2580.0;1275.0;1138.49;887.0;8360.0;0.0;0.0
721;0.0;1293.97;146.03;0.0;0.0;-0.0;8879.96;0.0;1200.0;2580.0;1275.0;104.0;885.0;7484.0;0.0;0.0
722;0.0;1121.44;126.56;0.0;0.0;0.0;7679.96;0.0;1115.0;2580.0;1275.0;0.0;885.0;7103.0;0.0;0.0
723;0.0;1002.83;113.17;-0.0;0.0;0.0;6564.96;0.0;966.0;2580.0;1275.0;0.0;882.0;6819.0;0.0;0.0
724;0.0;786.27;88.73;-0.0;0.0;0.0;5598.96;0.0;916.0;2580.0;1275.0;0.0;881.0;6527.0;0.0;0.0
725;0.0;611.94;69.06;-0.0;0.0;0.0;4682.96;0.0;1103.0;2580.0;1275.0;0.0;887.0;6526.0;0.0;0.0
726;0.0;433.12;48.88;-0.0;0.0;-0.0;3579.96;0.0;1200.0;2580.0;1275.0;424.0;896.0;6857.0;0.0;0.0
727;195.56;489.73;55.27;0.0;0.0;-0.0;2379.96;0.0;1200.0;2580.0;1275.0;591.44;932.0;7319.0;0.0;0.0
728;2310.02;357.64;40.36;0.0;0.0;-0.0;1179.96;0.0;522.98;2580.0;1275.0;0.0;955.0;8041.0;0.0;0.0
729;7773.4;434.92;49.08;0.0;0.0;-0.0;656.99;1200.0;0.0;737.6;0.0;0.0;963.0;8758.0;0.0;0.0
730;16023.48;353.15;39.85;0.0;0.0;0.0;1556.99;1200.0;0.0;0.0;0.0;0.0;961.0;9319.0;0.0;6858.48
731;23430.21;350.45;39.55;0.0;0.0;0.0;2456.99;1200.0;0.0;0.0;0.0;0.0;959.0;9692.0;0.0;13887.21
732;29516.94;443.9;50.1;0.0;0.0;0.0;3356.99;1200.0;0.0;0.0;0.0;0.0;958.0;9982.0;0.0;19786.94
733;33256.97;369.32;41.68;0.0;0.0;0.0;4256.99;1200.0;0.0;0.0;0.0;0.0;953.0;10178.0;0.0;23242.97
734;35444.77;259.69;29.31;0.0;0.0;0.0;5156.99;1200.0;0.0;0.0;0.0;0.0;949.0;10119.0;0.0;25363.77
735;34980.32;245.31;27.69;0.0;0.0;0.0;6056.99;1200.0;0.0;0.0;0.0;0.0;949.0;10237.0;0.0;24765.32
736;32853.63;240.82;27.18;0.0;0.0;0.0;6956.99;1200.0;0.0;0.0;0.0;0.0;949.0;10087.0;0.0;22783.63
737;28844.71;239.92;27.08;-0.0;323.0;0.0;7856.99;1200.0;0.0;0.0;0.0;0.0;946.0;9919.0;0.0;18615.71
738;23320.21;260.59;29.41;274.55;915.16;0.0;8756.99;1200.0;0.0;0.0;0.0;0.0;942.0;9755.0;0.0;12682.05
739;15656.81;263.29;29.71;1052.44;915.16;0.0;9656.99;1200.0;0.0;0.0;0.0;0.0;938.0;9657.0;0.0;5115.65
740;8176.74;406.16;45.84;1830.33;0.0;-0.0;10556.99;1200.0;0.0;1115.26;0.0;0.0;920.0;9464.0;0.0;0.0
741;2212.24;414.25;46.75;1830.33;0.0;273.76;11456.99;0.0;1200.0;2580.0;1275.0;0.0;907.0;8909.0;0.0;0.0
742;415.56;475.35;53.65;1508.26;0.0;915.16;10256.99;0.0;1200.0;2580.0;1275.0;908.28;901.0;8724.0;0.0;0.0
743;0.0;609.24;68.76;431.6;0.0;366.86;9056.99;0.0;1200.0;2580.0;1275.0;2134.14;897.0;9131.0;0.0;0.0
744;0.0;618.23;69.77;-0.0;0.0;0.0;7856.99;0.0;1200.0;2580.0;1275.0;2312.0;887.0;8942.0;0.0;0.0
745;0.0;645.19;72.81;-0.0;0.0;0.0;6656.99;0.0;1200.0;2580.0;1275.0;1496.0;838.0;8107.0;0.0;0.0
746;0.0;563.42;63.58;-0.0;0.0;0.0;5456.99;0.0;1200.0;2580.0;1275.0;1185.0;837.0;7704.0;0.0;0.0
747;0.0;504.11;56.89;-0.0;0.0;0.0;4256.99;0.0;1200.0;2580.0;1275.0;968.0;834.0;7418.0;0.0;0.0
748;0.0;476.25;53.75;-0.0;0.0;0.0;3056.99;0.0;1200.0;2580.0;1275.0;677.0;834.0;7096.0;0.0;0.0
749;0.0;460.98;52.02;-0.0;0.0;0.0;1856.99;0.0;1200.0;2580.0;1275.0;647.0;839.0;7054.0;0.0;0.0
750;0.0;434.92;49.08;-0.0;0.0;0.0;656.99;0.0;656.99;2580.0;1275.0;1461.01;849.0;7306.0;0.0;0.0
751;305.56;361.23;40.77;0.0;0.0;0.0;0.0;0.0;0.0;2580.0;1275.0;2278.44;885.0;7726.0;0.0;0.0
752;2847.8;293.84;33.16;-0.0;0.0;-0.0;-0.0;0.0;-0.0;2580.0;1275.0;505.2;908.0;8443.0;0.0;0.0
753;8738.97;309.11;34.89;0.0;0.0;-0.0;0.0;1200.0;0.0;334.03;0.0;0.0;916.0;9133.0;0.0;0.0
754;16659.04;279.46;31.54;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;914.0;9712.0;0.0;6972.04
755;23796.88;284.85;32.15;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;912.0;10117.0;0.0;13708.88
756;29296.93;327.99;37.01;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;911.0;10433.0;0.0;18939.93
757;32120.29;374.71;42.29;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;906.0;10596.0;0.0;21647.29
758;33904.75;366.62;41.38;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;901.0;10546.0;0.0;23467.75
759;33464.75;532.86;60.14;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;901.0;10699.0;0.0;23059.75
760;31142.51;672.14;75.86;0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;901.0;10572.0;0.0;21019.51
761;27536.92;740.44;83.56;-0.0;323.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;898.0;10402.0;0.0;17333.92
762;22379.09;708.09;79.91;274.55;915.16;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;895.0;10225.0;0.0;11721.93
763;15167.92;737.74;83.26;1052.44;915.16;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;891.0;10044.0;0.0;4720.75
764;8017.85;788.96;89.04;1830.33;0.0;-0.0;9900.0;1200.0;0.0;1160.15;0.0;0.0;873.0;9729.0;0.0;0.0
765;2297.8;797.05;89.95;1830.33;0.0;50.2;10800.0;0.0;1200.0;2580.0;1275.0;0.0;860.0;9150.0;0.0;0.0
766;501.12;627.22;70.78;1771.27;0.0;915.16;9600.0;0.0;1200.0;2580.0;1275.0;930.72;853.0;8953.0;0.0;0.0
767;0.0;584.08;65.92;694.6;0.0;590.41;8400.0;0.0;1200.0;2580.0;1275.0;2203.59;850.0;9349.0;0.0;0.0
768;0.0;544.55;61.45;0.0;0.0;-0.0;7200.0;0.0;1200.0;2580.0;1275.0;2623.0;839.0;9123.0;0.0;0.0
769;0.0;540.95;61.05;-0.0;0.0;0.0;6000.0;0.0;1200.0;2580.0;1275.0;1675.0;842.0;8174.0;0.0;0.0
770;0.0;444.8;50.2;-0.0;0.0;0.0;4800.0;0.0;1200.0;2580.0;1275.0;1380.0;838.0;7768.0;0.0;0.0
771;0.0;443.9;50.1;0.0;0.0;-0.0;3600.0;0.0;1200.0;2580.0;1275.0;1096.0;837.0;7482.0;0.0;0.0
772;0.0;470.86;53.14;0.0;0.0;-0.0;2400.0;0.0;1200.0;2580.0;1275.0;745.0;840.0;7164.0;0.0;0.0
773;0.0;656.87;74.13;0.0;0.0;-0.0;1200.0;0.0;1200.0;2580.0;1275.0;497.0;842.0;7125.0;0.0;0.0
774;0.0;578.69;65.31;0.0;0.0;-0.0;-0.0;0.0;-0.0;2580.0;1275.0;2020.0;856.0;7375.0;0.0;0.0
775;232.22;664.96;75.04;-0.0;0.0;0.0;-0.0;0.0;0.0;2580.0;1275.0;2067.78;896.0;7791.0;0.0;0.0
776;2248.91;529.27;59.73;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;1275.0;906.09;921.0;8520.0;0.0;0.0
777;7418.96;416.95;47.05;0.0;0.0;-0.0;0.0;1200.0;0.0;1599.04;0.0;0.0;926.0;9208.0;0.0;0.0
778;14789.02;356.74;40.26;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;924.0;9790.0;0.0;5120.02
779;20887.97;274.97;31.03;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;922.0;10190.0;0.0;10725.97
780;26119.13;253.4;28.6;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;922.0;10489.0;0.0;15634.13
781;28685.82;238.13;26.87;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;921.0;10628.0;0.0;18043.82
782;30555.83;346.86;39.14;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;915.0;10552.0;0.0;20104.83
783;30433.61;523.88;59.12;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;912.0;10677.0;0.0;20051.61
784;28539.15;482.54;54.46;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;915.0;10522.0;0.0;18269.15
785;25495.79;377.41;42.59;0.0;323.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;911.0;10330.0;0.0;14973.79
786;20570.19;410.66;46.34;274.55;915.16;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;907.0;10142.0;0.0;9677.02
787;14080.13;463.67;52.33;1052.44;915.16;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;901.0;9971.0;0.0;3410.96
788;7565.62;486.14;54.86;1830.33;0.0;-0.0;9900.0;1200.0;0.0;1873.38;0.0;0.0;886.0;9666.0;0.0;0.0
789;2236.69;617.33;69.67;1830.33;0.0;240.31;10800.0;0.0;1200.0;2580.0;1275.0;0.0;874.0;9093.0;0.0;0.0
790;378.89;502.31;56.69;1547.61;0.0;915.16;9600.0;0.0;1200.0;2580.0;1275.0;1127.94;861.0;8897.0;0.0;0.0
791;0.0;455.58;51.42;470.94;0.0;400.3;8400.0;0.0;1200.0;2580.0;1275.0;2475.7;854.0;9292.0;0.0;0.0
792;0.0;399.87;45.13;-0.0;0.0;0.0;7200.0;0.0;1200.0;2580.0;1275.0;2733.0;846.0;9079.0;0.0;0.0
793;0.0;485.24;54.76;-0.0;0.0;0.0;6000.0;0.0;1200.0;2580.0;1275.0;1706.0;841.0;8142.0;0.0;0.0
794;0.0;358.54;40.46;-0.0;0.0;0.0;4800.0;0.0;1200.0;2580.0;1275.0;1445.0;838.0;7737.0;0.0;0.0
795;0.0;302.82;34.18;-0.0;0.0;0.0;3600.0;0.0;1200.0;2580.0;1275.0;1222.0;837.0;7451.0;0.0;0.0
796;0.0;358.54;40.46;-0.0;0.0;0.0;2400.0;0.0;1200.0;2580.0;1275.0;836.0;839.0;7129.0;0.0;0.0
797;0.0;403.47;45.53;-0.0;0.0;0.0;1200.0;0.0;1200.0;2580.0;1275.0;742.0;842.0;7088.0;0.0;0.0
798;0.0;387.29;43.71;-0.0;0.0;0.0;-0.0;0.0;0.0;2580.0;1275.0;2196.0;855.0;7337.0;0.0;0.0
799;244.45;371.12;41.88;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;1275.0;2345.55;896.0;7754.0;0.0;0.0
800;2346.69;310.91;35.09;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;1275.0;1006.31;920.0;8474.0;0.0;0.0
801;7467.85;332.48;37.52;0.0;0.0;-0.0;0.0;1200.0;0.0;1596.15;0.0;0.0;926.0;9160.0;0.0;0.0
802;15387.92;367.52;41.48;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;924.0;9738.0;0.0;5782.92
803;22134.65;283.95;32.05;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;921.0;10139.0;0.0;12032.65
804;27610.25;319.0;36.0;0.0;0.0;0.0;2700.0;1200.0;0.0;0.0;0.0;0.0;922.0;10446.0;0.0;17241.25
805;30836.95;297.43;33.57;0.0;0.0;0.0;3600.0;1200.0;0.0;0.0;0.0;0.0;920.0;10599.0;0.0;20288.95
806;32988.08;339.67;38.33;0.0;0.0;0.0;4500.0;1200.0;0.0;0.0;0.0;0.0;915.0;10539.0;0.0;22542.08
807;32462.52;465.47;52.53;0.0;0.0;0.0;5400.0;1200.0;0.0;0.0;0.0;0.0;912.0;10680.0;0.0;22012.52
808;30409.17;565.21;63.79;-0.0;0.0;0.0;6300.0;1200.0;0.0;0.0;0.0;0.0;915.0;10543.0;0.0;20210.17
809;27133.58;747.63;84.37;0.0;323.0;0.0;7200.0;1200.0;0.0;0.0;0.0;0.0;911.0;10366.0;0.0;16987.58
810;21743.53;921.95;104.05;274.55;915.16;0.0;8100.0;1200.0;0.0;0.0;0.0;0.0;906.0;10187.0;0.0;11373.37
811;14850.14;1106.16;124.84;1052.44;915.16;0.0;9000.0;1200.0;0.0;0.0;0.0;0.0;901.0;10013.0;0.0;4853.97
812;7553.4;1170.86;132.14;1830.33;0.0;-0.0;9900.0;1200.0;0.0;1161.6;0.0;0.0;886.0;9704.0;0.0;0.0
813;2163.35;1095.38;123.62;1830.33;0.0;0.0;10800.0;0.0;1016.65;2580.0;1275.0;0.0;874.0;9128.0;0.0;0.0
814;391.11;959.69;108.31;1830.33;0.0;915.16;9783.35;0.0;1200.0;2580.0;1275.0;641.72;861.0;8932.0;0.0;0.0
815;0.0;805.14;90.86;753.66;0.0;640.61;8583.35;0.0;1200.0;2580.0;1275.0;1882.39;853.0;9327.0;0.0;0.0
816;0.0;730.55;82.45;-0.0;0.0;0.0;7383.35;0.0;1200.0;2580.0;1275.0;2393.0;845.0;9106.0;0.0;0.0
817;0.0;786.27;88.73;-0.0;0.0;0.0;6183.35;0.0;1200.0;2580.0;1275.0;1360.0;842.0;8132.0;0.0;0.0
818;0.0;562.52;63.48;-0.0;0.0;0.0;4983.35;0.0;1200.0;2580.0;1275.0;1214.0;839.0;7734.0;0.0;0.0
819;0.0;452.89;51.11;-0.0;0.0;0.0;3783.35;0.0;1200.0;2580.0;1275.0;1033.0;838.0;7430.0;0.0;0.0
820;0.0;394.48;44.52;-0.0;0.0;0.0;2583.35;0.0;1200.0;2580.0;1275.0;756.0;840.0;7090.0;0.0;0.0
821;0.0;453.79;51.21;-0.0;0.0;0.0;1383.35;0.0;1200.0;2580.0;1275.0;630.0;842.0;7032.0;0.0;0.0
822;0.0;450.19;50.81;-0.0;0.0;0.0;183.35;0.0;183.35;2580.0;1275.0;1873.65;856.0;7269.0;0.0;0.0
823;207.78;409.76;46.24;0.0;0.0;-0.0;-0.0;0.0;0.0;2580.0;1275.0;2237.22;897.0;7653.0;0.0;0.0
824;2554.47;381.0;43.0;0.0;0.0;-0.0;0.0;0.0;-0.0;2580.0;1275.0;584.53;921.0;8339.0;0.0;0.0
825;8323.41;386.39;43.61;0.0;0.0;-0.0;0.0;1200.0;0.0;525.59;0.0;0.0;927.0;9006.0;0.0;0.0
826;16316.82;481.64;54.36;0.0;0.0;0.0;900.0;1200.0;0.0;0.0;0.0;0.0;925.0;9572.0;0.0;7005.82
827;23405.77;629.91;71.09;0.0;0.0;0.0;1800.0;1200.0;0.0;0.0;0.0;0.0;922.0;9943.0;0.0;13885.77
